amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,21,"499,500,500",blueberry,499.0,2019-01-01 01:51:33.232585
0.5,25,"499,500,499",pine_needle,498.5,2019-01-01 03:14:55.804915
1.0,25,"499,500,498",pine_needle,497.5,2019-01-01 03:43:20.025469
1.0,21,"498,500,498",blueberry,496.5,2019-01-01 04:11:43.715791
1.0,2,"498,499,498",grapefruit,495.5,2019-01-01 04:30:20.794823
1.0,2,"498,498,498",grapefruit,494.5,2019-01-01 04:48:57.105749
1.0,2,"498,497,498",grapefruit,493.5,2019-01-01 05:07:33.184003
1.0,25,"498,497,497",pine_needle,492.5,2019-01-01 05:20:53.853243
0.5,25,"498,497,496",pine_needle,492.0,2019-01-01 05:34:10.054845
0.5,21,"497,497,496",blueberry,491.5,2019-01-01 05:47:30.082561
1.0,25,"497,497,495",pine_needle,490.5,2019-01-01 06:00:51.363821
1.0,2,"497,496,495",grapefruit,489.5,2019-01-01 06:11:00.059812
0.5,-1,"497,496,495",water,489.0,2019-01-01 06:21:09.880628
1.0,25,"497,496,494",pine_needle,488.0,2019-01-01 06:31:23.110169
0.5,25,"497,496,493",pine_needle,487.5,2019-01-01 06:41:33.494063
1.0,25,"497,496,492",pine_needle,486.5,2019-01-01 06:51:46.030605
0.5,25,"497,496,491",pine_needle,486.0,2019-01-01 07:02:04.341640
1.0,25,"497,496,490",pine_needle,485.0,2019-01-01 07:10:23.062094
0.5,-1,"497,496,490",water,484.5,2019-01-01 07:18:36.694555
1.0,2,"497,495,490",grapefruit,483.5,2019-01-01 07:26:49.405629
1.0,21,"496,495,490",blueberry,482.5,2019-01-01 07:35:02.622758
0.5,2,"496,494,490",grapefruit,482.0,2019-01-01 07:43:15.466185
1.0,2,"496,493,490",grapefruit,481.0,2019-01-01 07:51:29.317169
0.5,25,"496,493,489",pine_needle,480.5,2019-01-01 07:59:43.030177
1.0,-1,"496,493,489",water,479.5,2019-01-01 08:07:57.832112
1.0,2,"496,492,489",grapefruit,478.5,2019-01-01 08:14:56.781856
1.0,21,"495,492,489",blueberry,477.5,2019-01-01 08:21:56.287952
1.0,2,"495,491,489",grapefruit,476.5,2019-01-01 08:28:55.513330
0.5,-1,"495,491,489",water,476.0,2019-01-01 08:35:55.163924
1.0,2,"495,490,489",grapefruit,475.0,2019-01-01 08:42:55.107619
0.5,-1,"495,490,489",water,474.5,2019-01-01 08:49:54.551030
1.0,2,"495,489,489",grapefruit,473.5,2019-01-01 08:56:54.360649
0.5,-1,"495,489,489",water,473.0,2019-01-01 09:03:54.412852
1.0,21,"494,489,489",blueberry,472.0,2019-01-01 09:10:04.825930
1.0,2,"494,488,489",grapefruit,471.0,2019-01-01 09:16:15.203451
0.5,2,"494,487,489",grapefruit,470.5,2019-01-01 09:22:25.999419
1.0,-1,"494,487,489",water,469.5,2019-01-01 09:28:37.751770
1.0,2,"494,486,489",grapefruit,468.5,2019-01-01 09:34:48.953795
0.5,-1,"494,486,489",water,468.0,2019-01-01 09:41:01.191999
1.0,25,"494,486,488",pine_needle,467.0,2019-01-01 09:47:12.106960
1.0,25,"494,486,487",pine_needle,466.0,2019-01-01 09:53:23.676253
1.0,-1,"494,486,487",water,465.0,2019-01-01 09:59:38.819786
0.5,-1,"494,486,487",water,464.5,2019-01-01 10:05:49.387847
0.5,2,"494,485,487",grapefruit,464.0,2019-01-01 10:11:36.025124
0.5,2,"494,484,487",grapefruit,463.5,2019-01-01 10:17:17.531377
1.0,2,"494,483,487",grapefruit,462.5,2019-01-01 10:23:00.069141
0.5,25,"494,483,486",pine_needle,462.0,2019-01-01 10:28:41.769182
1.0,25,"494,483,485",pine_needle,461.0,2019-01-01 10:34:23.962867
0.5,-1,"494,483,485",water,460.5,2019-01-01 10:40:04.450972
0.5,-1,"494,483,485",water,460.0,2019-01-01 10:45:45.717193
1.0,21,"493,483,485",blueberry,459.0,2019-01-01 10:51:26.097794
0.5,21,"492,483,485",blueberry,458.5,2019-01-01 10:57:08.067135
1.0,2,"492,482,485",grapefruit,457.5,2019-01-01 11:02:51.518253
0.5,21,"491,482,485",blueberry,457.0,2019-01-01 11:08:17.076395
0.5,25,"491,482,484",pine_needle,456.5,2019-01-01 11:13:41.049117
1.0,25,"491,482,483",pine_needle,455.5,2019-01-01 11:19:08.074638
1.0,25,"491,482,482",pine_needle,454.5,2019-01-01 11:24:32.225257
0.5,-1,"491,482,482",water,454.0,2019-01-01 11:29:56.700994
0.5,21,"490,482,482",blueberry,453.5,2019-01-01 11:35:20.895615
0.5,-1,"490,482,482",water,453.0,2019-01-01 11:40:45.521463
1.0,21,"489,482,482",blueberry,452.0,2019-01-01 11:46:10.948336
1.0,25,"489,482,481",pine_needle,451.0,2019-01-01 11:51:35.207992
0.5,2,"489,481,481",grapefruit,450.5,2019-01-01 11:56:59.502364
1.0,2,"489,480,481",grapefruit,449.5,2019-01-01 12:02:24.466215
0.5,25,"489,480,480",pine_needle,449.0,2019-01-01 12:07:43.214575
0.5,-1,"489,480,480",water,448.5,2019-01-01 12:13:02.082139
1.0,25,"489,480,479",pine_needle,447.5,2019-01-01 12:18:22.964110
1.0,-1,"489,480,479",water,446.5,2019-01-01 12:23:42.848298
0.5,21,"488,480,479",blueberry,446.0,2019-01-01 12:29:01.576095
1.0,21,"487,480,479",blueberry,445.0,2019-01-01 12:34:24.828396
0.5,25,"487,480,478",pine_needle,444.5,2019-01-01 12:39:44.084908
1.0,2,"487,479,478",grapefruit,443.5,2019-01-01 12:45:03.185063
1.0,2,"487,478,478",grapefruit,442.5,2019-01-01 12:50:23.047118
1.0,2,"487,477,478",grapefruit,441.5,2019-01-01 12:55:42.438199
1.0,25,"487,477,477",pine_needle,440.5,2019-01-01 13:01:02.038732
