amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,21,"499,500,500",blueberry,749.0,2019-01-01 03:16:10.868270
0.5,21,"498,500,500",blueberry,748.5,2019-01-01 04:06:10.358370
1.0,6,"498,499,500",mango,747.5,2019-01-01 04:38:52.592149
1.0,21,"497,499,500",blueberry,746.5,2019-01-01 05:11:34.478721
1.0,6,"497,498,500",mango,745.5,2019-01-01 05:34:54.903898
1.0,6,"497,497,500",mango,744.5,2019-01-01 05:58:14.781198
1.0,6,"497,496,500",mango,743.5,2019-01-01 06:21:34.492537
1.0,21,"496,496,500",blueberry,742.5,2019-01-01 06:39:28.375523
0.5,6,"496,495,500",mango,742.0,2019-01-01 06:57:18.842062
0.5,21,"495,495,500",blueberry,741.5,2019-01-01 07:15:12.234468
1.0,21,"494,495,500",blueberry,740.5,2019-01-01 07:29:41.950055
0.5,6,"494,494,500",mango,740.0,2019-01-01 07:44:10.783539
0.5,-1,"494,494,500",water,739.5,2019-01-01 07:58:38.129688
1.0,6,"494,493,500",mango,738.5,2019-01-01 08:13:08.235291
0.5,6,"494,492,500",mango,738.0,2019-01-01 08:25:25.226448
1.0,6,"494,491,500",mango,737.0,2019-01-01 08:37:43.697550
0.5,6,"494,490,500",mango,736.5,2019-01-01 08:50:06.138618
1.0,6,"494,489,500",mango,735.5,2019-01-01 09:02:27.035130
0.5,-1,"494,489,500",water,735.0,2019-01-01 09:13:19.194022
1.0,6,"494,488,500",mango,734.0,2019-01-01 09:24:10.660097
1.0,21,"493,488,500",blueberry,733.0,2019-01-01 09:35:02.506689
0.5,6,"493,487,500",mango,732.5,2019-01-01 09:45:54.072283
1.0,6,"493,486,500",mango,731.5,2019-01-01 09:56:46.395489
0.5,6,"493,485,500",mango,731.0,2019-01-01 10:07:38.614949
1.0,-1,"493,485,500",water,730.0,2019-01-01 10:17:38.866532
1.0,6,"493,484,500",mango,729.0,2019-01-01 10:27:38.087252
1.0,21,"492,484,500",blueberry,728.0,2019-01-01 10:37:37.760745
1.0,21,"491,484,500",blueberry,727.0,2019-01-01 10:47:37.205783
0.5,-1,"491,484,500",water,726.5,2019-01-01 10:57:36.996873
1.0,6,"491,483,500",mango,725.5,2019-01-01 11:07:37.026495
0.5,-1,"491,483,500",water,725.0,2019-01-01 11:17:07.653481
1.0,6,"491,482,500",mango,724.0,2019-01-01 11:26:38.564083
0.5,-1,"491,482,500",water,723.5,2019-01-01 11:36:09.662561
1.0,21,"490,482,500",blueberry,722.5,2019-01-01 11:45:39.450468
1.0,6,"490,481,500",mango,721.5,2019-01-01 11:55:09.207274
0.5,6,"490,480,500",mango,721.0,2019-01-01 12:04:39.330103
1.0,-1,"490,480,500",water,720.0,2019-01-01 12:14:01.025228
1.0,6,"490,479,500",mango,719.0,2019-01-01 12:23:22.246782
0.5,-1,"490,479,500",water,718.5,2019-01-01 12:32:44.359997
1.0,6,"490,478,500",mango,717.5,2019-01-01 12:42:05.334526
1.0,21,"489,478,500",blueberry,716.5,2019-01-01 12:51:26.872125
1.0,6,"489,477,500",mango,715.5,2019-01-01 13:00:47.537315
0.5,-1,"489,477,500",water,715.0,2019-01-01 13:10:17.460789
0.5,6,"489,476,500",mango,714.5,2019-01-01 13:19:53.116142
0.5,21,"488,476,500",blueberry,714.0,2019-01-01 13:29:23.888589
1.0,6,"488,475,500",mango,713.0,2019-01-01 13:38:53.795009
1.0,6,"488,474,500",mango,712.0,2019-01-01 13:48:26.062084
1.0,21,"487,474,500",blueberry,711.0,2019-01-01 13:57:57.278222
0.5,-1,"487,474,500",water,710.5,2019-01-01 14:07:27.067854
1.0,6,"487,473,500",mango,709.5,2019-01-01 14:17:26.831833
1.0,21,"486,473,500",blueberry,708.5,2019-01-01 14:27:25.481512
0.5,21,"485,473,500",blueberry,708.0,2019-01-01 14:37:25.719931
1.0,21,"484,473,500",blueberry,707.0,2019-01-01 14:47:27.440127
