amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,16,"499,500,500",pomegranate,499.0,2019-01-01 03:18:25.381808
0.5,16,"498,500,500",pomegranate,498.5,2019-01-01 04:08:59.108573
1.0,23,"498,499,500",key_lime,497.5,2019-01-01 04:42:03.761275
1.0,16,"497,499,500",pomegranate,496.5,2019-01-01 05:15:08.066769
1.0,4,"497,499,499",cranberry,495.5,2019-01-01 05:38:44.482981
1.0,4,"497,499,498",cranberry,494.5,2019-01-01 06:02:20.351316
1.0,16,"496,499,498",pomegranate,493.5,2019-01-01 06:20:22.953020
1.0,16,"495,499,498",pomegranate,492.5,2019-01-01 06:38:29.064509
0.5,23,"495,498,498",key_lime,492.0,2019-01-01 06:56:31.759551
0.5,16,"494,498,498",pomegranate,491.5,2019-01-01 07:14:37.380460
1.0,16,"493,498,498",pomegranate,490.5,2019-01-01 07:29:16.995345
0.5,16,"492,498,498",pomegranate,490.0,2019-01-01 07:43:55.728126
0.5,-1,"492,498,498",water,489.5,2019-01-01 07:58:32.973572
1.0,16,"491,498,498",pomegranate,488.5,2019-01-01 08:13:12.978472
0.5,4,"491,498,497",cranberry,488.0,2019-01-01 08:25:38.376726
1.0,23,"491,497,497",key_lime,487.0,2019-01-01 08:38:05.254924
0.5,4,"491,497,496",cranberry,486.5,2019-01-01 08:50:36.103087
1.0,4,"491,497,495",cranberry,485.5,2019-01-01 09:03:05.406696
0.5,-1,"491,497,495",water,485.0,2019-01-01 09:14:05.009174
1.0,4,"491,497,494",cranberry,484.0,2019-01-01 09:25:03.918834
1.0,16,"490,497,494",pomegranate,483.0,2019-01-01 09:36:03.209011
0.5,4,"490,497,493",cranberry,482.5,2019-01-01 09:47:02.218190
1.0,4,"490,497,492",cranberry,481.5,2019-01-01 09:58:01.984983
0.5,4,"490,497,491",cranberry,481.0,2019-01-01 10:09:01.648027
1.0,-1,"490,497,491",water,480.0,2019-01-01 10:19:08.741512
1.0,4,"490,497,490",cranberry,479.0,2019-01-01 10:29:14.804135
1.0,16,"489,497,490",pomegranate,478.0,2019-01-01 10:39:21.319531
1.0,16,"488,497,490",pomegranate,477.0,2019-01-01 10:49:27.606471
0.5,-1,"488,497,490",water,476.5,2019-01-01 10:59:34.239463
1.0,4,"488,497,489",cranberry,475.5,2019-01-01 11:09:41.110988
0.5,-1,"488,497,489",water,475.0,2019-01-01 11:19:18.249027
1.0,16,"487,497,489",pomegranate,474.0,2019-01-01 11:28:55.670683
1.0,4,"487,497,488",cranberry,473.0,2019-01-01 11:38:31.874724
1.0,16,"486,497,488",pomegranate,472.0,2019-01-01 11:48:08.173685
1.0,4,"486,497,487",cranberry,471.0,2019-01-01 11:57:44.441544
0.5,4,"486,497,486",cranberry,470.5,2019-01-01 12:07:21.075426
1.0,-1,"486,497,486",water,469.5,2019-01-01 12:16:49.175958
1.0,4,"486,497,485",cranberry,468.5,2019-01-01 12:26:16.802919
0.5,-1,"486,497,485",water,468.0,2019-01-01 12:35:45.321540
1.0,23,"486,496,485",key_lime,467.0,2019-01-01 12:45:12.701476
1.0,16,"485,496,485",pomegranate,466.0,2019-01-01 12:54:40.644481
1.0,4,"485,496,484",cranberry,465.0,2019-01-01 13:04:07.715077
0.5,-1,"485,496,484",water,464.5,2019-01-01 13:13:44.149605
0.5,4,"485,496,483",cranberry,464.0,2019-01-01 13:23:26.316012
0.5,16,"484,496,483",pomegranate,463.5,2019-01-01 13:33:03.599512
1.0,4,"484,496,482",cranberry,462.5,2019-01-01 13:42:40.016986
1.0,4,"484,496,481",cranberry,461.5,2019-01-01 13:52:18.795114
1.0,16,"483,496,481",pomegranate,460.5,2019-01-01 14:01:56.522306
0.5,-1,"483,496,481",water,460.0,2019-01-01 14:12:02.106785
1.0,4,"483,496,480",cranberry,459.0,2019-01-01 14:22:08.712666
1.0,16,"482,496,480",pomegranate,458.0,2019-01-01 14:32:14.204248
0.5,16,"481,496,480",pomegranate,457.5,2019-01-01 14:42:21.284569
1.0,16,"480,496,480",pomegranate,456.5,2019-01-01 14:52:29.846668
