amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,13,"499,500,500",pear,749.0,2019-01-01 01:00:18.259842
0.5,8,"499,499,500",green_tea,748.5,2019-01-01 01:45:27.345917
1.0,8,"499,498,500",green_tea,747.5,2019-01-01 02:30:27.936305
1.0,13,"498,498,500",pear,746.5,2019-01-01 02:56:14.561904
1.0,1,"498,498,499",lime,745.5,2019-01-01 03:22:04.944513
1.0,1,"498,498,498",lime,744.5,2019-01-01 03:37:27.050734
1.0,1,"498,498,497",lime,743.5,2019-01-01 03:52:48.801634
1.0,8,"498,497,497",green_tea,742.5,2019-01-01 04:08:20.379028
0.5,8,"498,496,497",green_tea,742.0,2019-01-01 04:18:24.132945
0.5,13,"497,496,497",pear,741.5,2019-01-01 04:28:33.250951
1.0,13,"496,496,497",pear,740.5,2019-01-01 04:38:44.126386
0.5,1,"496,496,496",lime,740.0,2019-01-01 04:48:53.004123
0.5,-1,"496,496,496",water,739.5,2019-01-01 04:58:58.513494
1.0,8,"496,495,496",green_tea,738.5,2019-01-01 05:09:10.272197
0.5,8,"496,494,496",green_tea,738.0,2019-01-01 05:16:22.908013
1.0,8,"496,493,496",green_tea,737.0,2019-01-01 05:23:38.358814
0.5,8,"496,492,496",green_tea,736.5,2019-01-01 05:31:01.360837
1.0,8,"496,491,496",green_tea,735.5,2019-01-01 05:38:21.424982
0.5,-1,"496,491,496",water,735.0,2019-01-01 05:45:33.270129
1.0,1,"496,491,495",lime,734.0,2019-01-01 05:52:43.626898
1.0,13,"495,491,495",pear,733.0,2019-01-01 05:59:54.801132
0.5,1,"495,491,494",lime,732.5,2019-01-01 06:07:05.371699
1.0,1,"495,491,493",lime,731.5,2019-01-01 06:12:35.877924
0.5,1,"495,491,492",lime,731.0,2019-01-01 06:18:06.213709
1.0,-1,"495,491,492",water,730.0,2019-01-01 06:23:37.894635
1.0,1,"495,491,491",lime,729.0,2019-01-01 06:29:07.733104
1.0,13,"494,491,491",pear,728.0,2019-01-01 06:34:38.380812
1.0,1,"494,491,490",lime,727.0,2019-01-01 06:40:08.620203
0.5,-1,"494,491,490",water,726.5,2019-01-01 06:45:39.478091
1.0,1,"494,491,489",lime,725.5,2019-01-01 06:51:10.762307
0.5,-1,"494,491,489",water,725.0,2019-01-01 06:56:41.318837
1.0,1,"494,491,488",lime,724.0,2019-01-01 07:02:12.408033
0.5,-1,"494,491,488",water,723.5,2019-01-01 07:06:40.719147
1.0,13,"493,491,488",pear,722.5,2019-01-01 07:11:07.037691
1.0,1,"493,491,487",lime,721.5,2019-01-01 07:15:33.308949
0.5,1,"493,491,486",lime,721.0,2019-01-01 07:20:00.136703
1.0,-1,"493,491,486",water,720.0,2019-01-01 07:24:28.236360
1.0,1,"493,491,485",lime,719.0,2019-01-01 07:28:55.604133
0.5,-1,"493,491,485",water,718.5,2019-01-01 07:33:24.349930
1.0,8,"493,490,485",green_tea,717.5,2019-01-01 07:37:51.335935
1.0,13,"492,490,485",pear,716.5,2019-01-01 07:42:19.192142
1.0,8,"492,489,485",green_tea,715.5,2019-01-01 07:46:45.700075
0.5,-1,"492,489,485",water,715.0,2019-01-01 07:51:12.224734
0.5,1,"492,489,484",lime,714.5,2019-01-01 07:55:47.464045
0.5,1,"492,489,483",lime,714.0,2019-01-01 08:00:15.279466
1.0,1,"492,489,482",lime,713.0,2019-01-01 08:04:03.992386
0.5,8,"492,488,482",green_tea,712.5,2019-01-01 08:07:51.675940
1.0,8,"492,487,482",green_tea,711.5,2019-01-01 08:11:39.966067
0.5,-1,"492,487,482",water,711.0,2019-01-01 08:15:26.160436
0.5,-1,"492,487,482",water,710.5,2019-01-01 08:19:13.310926
1.0,13,"491,487,482",pear,709.5,2019-01-01 08:22:59.373198
0.5,13,"490,487,482",pear,709.0,2019-01-01 08:26:47.387659
1.0,1,"490,487,481",lime,708.0,2019-01-01 08:30:37.222877
0.5,13,"489,487,481",pear,707.5,2019-01-01 08:34:25.398939
0.5,8,"489,486,481",green_tea,707.0,2019-01-01 08:38:11.527901
1.0,8,"489,485,481",green_tea,706.0,2019-01-01 08:42:01.598648
1.0,8,"489,484,481",green_tea,705.0,2019-01-01 08:45:47.957310
0.5,-1,"489,484,481",water,704.5,2019-01-01 08:49:34.735767
0.5,13,"488,484,481",pear,704.0,2019-01-01 08:53:21.151246
0.5,-1,"488,484,481",water,703.5,2019-01-01 08:57:08.123527
1.0,13,"487,484,481",pear,702.5,2019-01-01 09:00:56.130093
1.0,8,"487,483,481",green_tea,701.5,2019-01-01 09:04:16.671161
0.5,1,"487,483,480",lime,701.0,2019-01-01 09:07:37.251918
1.0,1,"487,483,479",lime,700.0,2019-01-01 09:10:58.598037
0.5,1,"487,483,478",lime,699.5,2019-01-01 09:14:18.848672
0.5,-1,"487,483,478",water,699.0,2019-01-01 09:17:39.237833
1.0,1,"487,483,477",lime,698.0,2019-01-01 09:21:01.967892
1.0,-1,"487,483,477",water,697.0,2019-01-01 09:24:23.538449
0.5,13,"486,483,477",pear,696.5,2019-01-01 09:27:43.765189
1.0,13,"485,483,477",pear,695.5,2019-01-01 09:31:09.249757
0.5,8,"485,482,477",green_tea,695.0,2019-01-01 09:34:30.090905
1.0,1,"485,482,476",lime,694.0,2019-01-01 09:37:50.750355
1.0,1,"485,482,475",lime,693.0,2019-01-01 09:41:12.295191
1.0,1,"485,482,474",lime,692.0,2019-01-01 09:44:33.292719
1.0,8,"485,481,474",green_tea,691.0,2019-01-01 09:47:54.533647
0.5,8,"485,480,474",green_tea,690.5,2019-01-01 09:51:15.850874
1.0,8,"485,479,474",green_tea,689.5,2019-01-01 09:54:36.103572
1.0,1,"485,479,473",lime,688.5,2019-01-01 09:58:00.466649
0.5,13,"484,479,473",pear,688.0,2019-01-01 10:01:21.214967
1.0,1,"484,479,472",lime,687.0,2019-01-01 10:04:26.311655
1.0,-1,"484,479,472",water,686.0,2019-01-01 10:07:30.514233
1.0,8,"484,478,472",green_tea,685.0,2019-01-01 10:10:40.973102
1.0,13,"483,478,472",pear,684.0,2019-01-01 10:13:45.545910
0.5,1,"483,478,471",lime,683.5,2019-01-01 10:16:51.896694
1.0,-1,"483,478,471",water,682.5,2019-01-01 10:19:56.533357
0.5,1,"483,478,470",lime,682.0,2019-01-01 10:23:01.273864
1.0,13,"482,478,470",pear,681.0,2019-01-01 10:26:05.449794
0.5,8,"482,477,470",green_tea,680.5,2019-01-01 10:29:09.721664
1.0,-1,"482,477,470",water,679.5,2019-01-01 10:32:17.158137
