amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,9,"500,500,499",acai,999.0,2019-01-01 02:01:45.095289
1.0,9,"500,500,498",acai,998.0,2019-01-01 02:54:16.314269
0.5,20,"500,499,498",strawberry,997.5,2019-01-01 03:46:30.286995
0.5,-1,"500,499,498",water,997.0,2019-01-01 04:17:29.242648
1.0,9,"500,499,497",acai,996.0,2019-01-01 04:37:48.298797
1.0,9,"500,499,496",acai,995.0,2019-01-01 04:58:06.586840
1.0,9,"500,499,495",acai,994.0,2019-01-01 05:18:24.642211
1.0,20,"500,498,495",strawberry,993.0,2019-01-01 05:32:58.049986
0.5,20,"500,497,495",strawberry,992.5,2019-01-01 05:47:26.990123
0.5,9,"500,497,494",acai,992.0,2019-01-01 06:01:59.756374
1.0,20,"500,496,494",strawberry,991.0,2019-01-01 06:13:04.985247
0.5,-1,"500,496,494",water,990.5,2019-01-01 06:24:11.098221
0.5,-1,"500,496,494",water,990.0,2019-01-01 06:35:16.542918
1.0,9,"500,496,493",acai,989.0,2019-01-01 06:46:25.396342
0.5,20,"500,495,493",strawberry,988.5,2019-01-01 06:57:31.404118
1.0,20,"500,494,493",strawberry,987.5,2019-01-01 07:08:39.564541
0.5,20,"500,493,493",strawberry,987.0,2019-01-01 07:17:45.132704
1.0,20,"500,492,493",strawberry,986.0,2019-01-01 07:26:48.882164
0.5,-1,"500,492,493",water,985.5,2019-01-01 07:35:47.543629
1.0,9,"500,492,492",acai,984.5,2019-01-01 07:44:45.283709
1.0,9,"500,492,491",acai,983.5,2019-01-01 07:53:43.529844
0.5,9,"500,492,490",acai,983.0,2019-01-01 08:02:41.877633
0.5,9,"500,492,489",acai,982.5,2019-01-01 08:10:18.345681
0.5,9,"500,492,488",acai,982.0,2019-01-01 08:17:55.878749
1.0,-1,"500,492,488",water,981.0,2019-01-01 08:25:34.336601
1.0,9,"500,492,487",acai,980.0,2019-01-01 08:33:11.527764
1.0,9,"500,492,486",acai,979.0,2019-01-01 08:40:49.275278
1.0,9,"500,492,485",acai,978.0,2019-01-01 08:48:26.742075
0.5,-1,"500,492,485",water,977.5,2019-01-01 08:56:04.634088
1.0,9,"500,492,484",acai,976.5,2019-01-01 09:03:42.819202
0.5,-1,"500,492,484",water,976.0,2019-01-01 09:10:28.050225
1.0,9,"500,492,483",acai,975.0,2019-01-01 09:17:13.605484
0.5,-1,"500,492,483",water,974.5,2019-01-01 09:23:59.375527
1.0,9,"500,492,482",acai,973.5,2019-01-01 09:30:43.647296
0.5,9,"500,492,481",acai,973.0,2019-01-01 09:37:28.632390
1.0,20,"500,491,481",strawberry,972.0,2019-01-01 09:44:13.597454
1.0,-1,"500,491,481",water,971.0,2019-01-01 09:50:59.208495
1.0,9,"500,491,480",acai,970.0,2019-01-01 09:57:44.269211
0.5,-1,"500,491,480",water,969.5,2019-01-01 10:04:30.366106
1.0,20,"500,490,480",strawberry,968.5,2019-01-01 10:10:42.420919
1.0,20,"500,489,480",strawberry,967.5,2019-01-01 10:16:55.077171
1.0,-1,"500,489,480",water,966.5,2019-01-01 10:23:11.018748
0.5,-1,"500,489,480",water,966.0,2019-01-01 10:29:22.754701
0.5,9,"500,489,479",acai,965.5,2019-01-01 10:35:40.513789
0.5,9,"500,489,478",acai,965.0,2019-01-01 10:41:53.141853
1.0,9,"500,489,477",acai,964.0,2019-01-01 10:48:06.801427
