amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,11,"499,500,500",lemonade,499.0,2019-01-01 02:25:48.598637
0.5,11,"498,500,500",lemonade,498.5,2019-01-01 03:28:13.673405
1.0,7,"498,499,500",coconut,497.5,2019-01-01 04:05:21.030006
1.0,11,"497,499,500",lemonade,496.5,2019-01-01 04:29:39.204972
1.0,0,"497,499,499",lemon,495.5,2019-01-01 04:53:58.845013
1.0,0,"497,499,498",lemon,494.5,2019-01-01 05:18:17.716948
1.0,0,"497,499,497",lemon,493.5,2019-01-01 05:35:38.139406
1.0,11,"496,499,497",lemonade,492.5,2019-01-01 05:53:03.151559
0.5,7,"496,498,497",coconut,492.0,2019-01-01 06:10:23.696075
0.5,11,"495,498,497",lemonade,491.5,2019-01-01 06:23:42.336696
1.0,11,"494,498,497",lemonade,490.5,2019-01-01 06:37:01.935915
0.5,0,"494,498,496",lemon,490.0,2019-01-01 06:50:20.445480
0.5,-1,"494,498,496",water,489.5,2019-01-01 07:03:37.117755
1.0,0,"494,498,495",lemon,488.5,2019-01-01 07:14:24.804512
0.5,7,"494,497,495",coconut,488.0,2019-01-01 07:25:10.187642
1.0,7,"494,496,495",coconut,487.0,2019-01-01 07:35:57.313397
0.5,7,"494,495,495",coconut,486.5,2019-01-01 07:46:49.113758
1.0,7,"494,494,495",coconut,485.5,2019-01-01 07:57:39.095417
0.5,-1,"494,494,495",water,485.0,2019-01-01 08:08:23.989082
1.0,0,"494,494,494",lemon,484.0,2019-01-01 08:17:30.890205
1.0,11,"493,494,494",lemonade,483.0,2019-01-01 08:26:38.221101
0.5,0,"493,494,493",lemon,482.5,2019-01-01 08:35:45.234626
1.0,0,"493,494,492",lemon,481.5,2019-01-01 08:44:53.103830
0.5,0,"493,494,491",lemon,481.0,2019-01-01 08:54:00.855858
1.0,-1,"493,494,491",water,480.0,2019-01-01 09:03:09.532669
1.0,0,"493,494,490",lemon,479.0,2019-01-01 09:11:14.205852
1.0,11,"492,494,490",lemonade,478.0,2019-01-01 09:19:19.371624
1.0,11,"491,494,490",lemonade,477.0,2019-01-01 09:27:24.288852
0.5,-1,"491,494,490",water,476.5,2019-01-01 09:35:29.582563
1.0,0,"491,494,489",lemon,475.5,2019-01-01 09:43:35.135783
0.5,-1,"491,494,489",water,475.0,2019-01-01 09:51:40.246056
1.0,0,"491,494,488",lemon,474.0,2019-01-01 09:59:45.680566
0.5,-1,"491,494,488",water,473.5,2019-01-01 10:07:51.329859
1.0,11,"490,494,488",lemonade,472.5,2019-01-01 10:15:16.345772
1.0,0,"490,494,487",lemon,471.5,2019-01-01 10:22:41.329002
0.5,0,"490,494,486",lemon,471.0,2019-01-01 10:30:06.696856
1.0,-1,"490,494,486",water,470.0,2019-01-01 10:37:32.943785
1.0,0,"490,494,485",lemon,469.0,2019-01-01 10:44:58.684872
0.5,-1,"490,494,485",water,468.5,2019-01-01 10:52:25.378382
1.0,7,"490,493,485",coconut,467.5,2019-01-01 10:59:50.855610
1.0,11,"489,493,485",lemonade,466.5,2019-01-01 11:07:16.934279
1.0,7,"489,492,485",coconut,465.5,2019-01-01 11:14:20.555458
0.5,-1,"489,492,485",water,465.0,2019-01-01 11:21:24.187638
0.5,0,"489,492,484",lemon,464.5,2019-01-01 11:28:33.551697
0.5,11,"488,492,484",lemonade,464.0,2019-01-01 11:35:38.032849
1.0,0,"488,492,483",lemon,463.0,2019-01-01 11:42:41.647974
1.0,0,"488,492,482",lemon,462.0,2019-01-01 11:49:47.623755
1.0,11,"487,492,482",lemonade,461.0,2019-01-01 11:56:52.548599
0.5,-1,"487,492,482",water,460.5,2019-01-01 12:03:56.046936
1.0,0,"487,492,481",lemon,459.5,2019-01-01 12:10:53.629915
1.0,11,"486,492,481",lemonade,458.5,2019-01-01 12:17:50.169684
0.5,11,"485,492,481",lemonade,458.0,2019-01-01 12:24:48.196834
1.0,11,"484,492,481",lemonade,457.0,2019-01-01 12:31:47.611229
0.5,11,"483,492,481",lemonade,456.5,2019-01-01 12:38:45.761504
0.5,7,"483,491,481",coconut,456.0,2019-01-01 12:45:42.352085
1.0,7,"483,490,481",coconut,455.0,2019-01-01 12:52:41.945930
1.0,7,"483,489,481",coconut,454.0,2019-01-01 12:59:38.711520
0.5,-1,"483,489,481",water,453.5,2019-01-01 13:06:35.796954
