amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,17,"499,500,500",peach,499.0,2019-01-01 02:41:59.284021
0.5,17,"498,500,500",peach,498.5,2019-01-01 03:51:19.226643
1.0,4,"498,500,499",cranberry,497.5,2019-01-01 04:32:33.644108
1.0,17,"497,500,499",peach,496.5,2019-01-01 04:59:33.599972
1.0,4,"497,500,498",cranberry,495.5,2019-01-01 05:26:35.020910
1.0,4,"497,500,497",cranberry,494.5,2019-01-01 05:45:51.004879
1.0,17,"496,500,497",peach,493.5,2019-01-01 06:05:06.822888
1.0,17,"495,500,497",peach,492.5,2019-01-01 06:19:54.198214
0.5,4,"495,500,496",cranberry,492.0,2019-01-01 06:34:38.157094
0.5,17,"494,500,496",peach,491.5,2019-01-01 06:49:25.041841
1.0,17,"493,500,496",peach,490.5,2019-01-01 07:04:12.885186
0.5,17,"492,500,496",peach,490.0,2019-01-01 07:16:10.735781
0.5,-1,"492,500,496",water,489.5,2019-01-01 07:28:07.099040
1.0,17,"491,500,496",peach,488.5,2019-01-01 07:40:06.221754
0.5,4,"491,500,495",cranberry,488.0,2019-01-01 07:52:03.040841
1.0,4,"491,500,494",cranberry,487.0,2019-01-01 08:04:01.602553
0.5,4,"491,500,493",cranberry,486.5,2019-01-01 08:14:15.819604
1.0,4,"491,500,492",cranberry,485.5,2019-01-01 08:24:28.492102
0.5,-1,"491,500,492",water,485.0,2019-01-01 08:34:36.843559
1.0,4,"491,500,491",cranberry,484.0,2019-01-01 08:44:44.412519
1.0,17,"490,500,491",peach,483.0,2019-01-01 08:54:52.411251
0.5,4,"490,500,490",cranberry,482.5,2019-01-01 09:05:00.092612
1.0,4,"490,500,489",cranberry,481.5,2019-01-01 09:13:58.887152
0.5,4,"490,500,488",cranberry,481.0,2019-01-01 09:22:57.577943
1.0,-1,"490,500,488",water,480.0,2019-01-01 09:31:57.087532
1.0,4,"490,500,487",cranberry,479.0,2019-01-01 09:40:55.475603
1.0,17,"489,500,487",peach,478.0,2019-01-01 09:49:54.356264
1.0,17,"488,500,487",peach,477.0,2019-01-01 09:58:52.988379
0.5,-1,"488,500,487",water,476.5,2019-01-01 10:07:51.996978
1.0,4,"488,500,486",cranberry,475.5,2019-01-01 10:16:07.674732
0.5,-1,"488,500,486",water,475.0,2019-01-01 10:24:22.945342
1.0,17,"487,500,486",peach,474.0,2019-01-01 10:32:38.513981
1.0,4,"487,500,485",cranberry,473.0,2019-01-01 10:40:52.803134
1.0,17,"486,500,485",peach,472.0,2019-01-01 10:49:07.192029
1.0,4,"486,500,484",cranberry,471.0,2019-01-01 10:57:21.548243
0.5,4,"486,500,483",cranberry,470.5,2019-01-01 11:05:36.289079
1.0,-1,"486,500,483",water,469.5,2019-01-01 11:13:27.942671
1.0,4,"486,500,482",cranberry,468.5,2019-01-01 11:21:19.114882
0.5,-1,"486,500,482",water,468.0,2019-01-01 11:29:11.193460
1.0,4,"486,500,481",cranberry,467.0,2019-01-01 11:37:02.114571
1.0,17,"485,500,481",peach,466.0,2019-01-01 11:44:53.608040
1.0,4,"485,500,480",cranberry,465.0,2019-01-01 11:52:44.214710
0.5,-1,"485,500,480",water,464.5,2019-01-01 12:00:34.832380
0.5,4,"485,500,479",cranberry,464.0,2019-01-01 12:08:23.452778
0.5,17,"484,500,479",peach,463.5,2019-01-01 12:16:07.269499
1.0,4,"484,500,478",cranberry,462.5,2019-01-01 12:23:50.234245
1.0,4,"484,500,477",cranberry,461.5,2019-01-01 12:31:35.521343
1.0,17,"483,500,477",peach,460.5,2019-01-01 12:39:19.774556
0.5,-1,"483,500,477",water,460.0,2019-01-01 12:47:02.624409
1.0,4,"483,500,476",cranberry,459.0,2019-01-01 12:54:46.430501
1.0,17,"482,500,476",peach,458.0,2019-01-01 13:02:29.193383
0.5,17,"481,500,476",peach,457.5,2019-01-01 13:10:21.100720
1.0,17,"480,500,476",peach,456.5,2019-01-01 13:18:14.418181
0.5,17,"479,500,476",peach,456.0,2019-01-01 13:26:06.450674
0.5,4,"479,500,475",cranberry,455.5,2019-01-01 13:33:56.897746
1.0,4,"479,500,474",cranberry,454.5,2019-01-01 13:41:50.397617
1.0,4,"479,500,473",cranberry,453.5,2019-01-01 13:49:41.022587
0.5,-1,"479,500,473",water,453.0,2019-01-01 13:57:31.972675
0.5,17,"478,500,473",peach,452.5,2019-01-01 14:05:22.641646
0.5,-1,"478,500,473",water,452.0,2019-01-01 14:13:37.680045
1.0,17,"477,500,473",peach,451.0,2019-01-01 14:21:53.560170
1.0,4,"477,500,472",cranberry,450.0,2019-01-01 14:30:08.213769
0.5,4,"477,500,471",cranberry,449.5,2019-01-01 14:38:22.903849
1.0,4,"477,500,470",cranberry,448.5,2019-01-01 14:46:38.297424
0.5,4,"477,500,469",cranberry,448.0,2019-01-01 14:54:52.684068
0.5,-1,"477,500,469",water,447.5,2019-01-01 15:03:07.198038
1.0,4,"477,500,468",cranberry,446.5,2019-01-01 15:12:07.540918
1.0,-1,"477,500,468",water,445.5,2019-01-01 15:21:06.724296
0.5,17,"476,500,468",peach,445.0,2019-01-01 15:30:04.563857
1.0,17,"475,500,468",peach,444.0,2019-01-01 15:39:07.661246
