amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,17,"499,500,500",peach,999.0,2019-01-01 03:23:43.899856
0.5,5,"499,499,500",blackberry,998.5,2019-01-01 04:15:38.696498
1.0,5,"499,498,500",blackberry,997.5,2019-01-01 04:49:36.435541
1.0,17,"498,498,500",peach,996.5,2019-01-01 05:23:33.827377
1.0,5,"498,497,500",blackberry,995.5,2019-01-01 05:47:48.109169
1.0,6,"498,497,499",mango,994.5,2019-01-01 06:12:01.843084
1.0,6,"498,497,498",mango,993.5,2019-01-01 06:30:33.400974
1.0,5,"498,496,498",blackberry,992.5,2019-01-01 06:49:08.468649
0.5,5,"498,495,498",blackberry,992.0,2019-01-01 07:07:40.119878
0.5,17,"497,495,498",peach,991.5,2019-01-01 07:22:42.399552
1.0,5,"497,494,498",blackberry,990.5,2019-01-01 07:37:45.455236
1.0,6,"497,494,497",mango,989.5,2019-01-01 07:52:45.230907
0.5,-1,"497,494,497",water,989.0,2019-01-01 08:07:45.917152
1.0,5,"497,493,497",blackberry,988.0,2019-01-01 08:20:33.179167
0.5,5,"497,492,497",blackberry,987.5,2019-01-01 08:33:18.484798
1.0,5,"497,491,497",blackberry,986.5,2019-01-01 08:46:05.270375
0.5,5,"497,490,497",blackberry,986.0,2019-01-01 08:58:56.025916
1.0,5,"497,489,497",blackberry,985.0,2019-01-01 09:11:45.236903
0.5,-1,"497,489,497",water,984.5,2019-01-01 09:23:02.465237
1.0,6,"497,489,496",mango,983.5,2019-01-01 09:34:19.000753
1.0,17,"496,489,496",peach,982.5,2019-01-01 09:45:35.916787
0.5,6,"496,489,495",mango,982.0,2019-01-01 09:56:52.551823
1.0,5,"496,488,495",blackberry,981.0,2019-01-01 10:08:09.944472
0.5,5,"496,487,495",blackberry,980.5,2019-01-01 10:18:32.486461
1.0,-1,"496,487,495",water,979.5,2019-01-01 10:28:55.781062
1.0,6,"496,487,494",mango,978.5,2019-01-01 10:39:18.044800
