amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,16,"500,500,499",pomegranate,749.0,2019-01-01 02:00:38.676114
1.0,20,"500,499,499",strawberry,748.0,2019-01-01 02:52:41.507750
0.5,4,"499,499,499",cranberry,747.5,2019-01-01 03:44:27.093132
0.5,-1,"499,499,499",water,747.0,2019-01-01 04:15:09.143637
1.0,4,"498,499,499",cranberry,746.0,2019-01-01 04:35:17.129924
1.0,4,"497,499,499",cranberry,745.0,2019-01-01 04:55:24.348105
1.0,16,"497,499,498",pomegranate,744.0,2019-01-01 05:15:31.333614
1.0,20,"497,498,498",strawberry,743.0,2019-01-01 05:29:56.845444
0.5,4,"496,498,498",cranberry,742.5,2019-01-01 05:44:17.889638
1.0,-1,"496,498,498",water,741.5,2019-01-01 05:58:40.220488
1.0,4,"495,498,498",cranberry,740.5,2019-01-01 06:13:04.481988
0.5,4,"494,498,498",cranberry,740.0,2019-01-01 06:24:05.569856
1.0,4,"493,498,498",cranberry,739.0,2019-01-01 06:35:05.307470
1.0,4,"492,498,498",cranberry,738.0,2019-01-01 06:46:08.612232
0.5,-1,"492,498,498",water,737.5,2019-01-01 06:57:06.940190
0.5,20,"492,497,498",strawberry,737.0,2019-01-01 07:08:05.077351
1.0,16,"492,497,497",pomegranate,736.0,2019-01-01 07:16:59.298818
1.0,16,"492,497,496",pomegranate,735.0,2019-01-01 07:25:52.268084
0.5,4,"491,497,496",cranberry,734.5,2019-01-01 07:34:45.537950
1.0,-1,"491,497,496",water,733.5,2019-01-01 07:43:38.204069
0.5,16,"491,497,495",pomegranate,733.0,2019-01-01 07:52:31.962956
0.5,4,"490,497,495",cranberry,732.5,2019-01-01 08:01:25.239855
1.0,20,"490,496,495",strawberry,731.5,2019-01-01 08:08:58.738902
0.5,4,"489,496,495",cranberry,731.0,2019-01-01 08:16:32.120772
1.0,-1,"489,496,495",water,730.0,2019-01-01 08:24:06.427425
1.0,4,"488,496,495",cranberry,729.0,2019-01-01 08:31:39.467390
1.0,4,"487,496,495",cranberry,728.0,2019-01-01 08:39:14.639757
0.5,20,"487,495,495",strawberry,727.5,2019-01-01 08:46:47.311136
0.5,4,"486,495,495",cranberry,727.0,2019-01-01 08:54:25.361173
1.0,4,"485,495,495",cranberry,726.0,2019-01-01 09:01:59.395089
1.0,4,"484,495,495",cranberry,725.0,2019-01-01 09:08:39.994707
1.0,16,"484,495,494",pomegranate,724.0,2019-01-01 09:15:21.874524
0.5,-1,"484,495,494",water,723.5,2019-01-01 09:22:03.969124
1.0,16,"484,495,493",pomegranate,722.5,2019-01-01 09:28:44.565450
0.5,4,"483,495,493",cranberry,722.0,2019-01-01 09:35:25.875101
0.5,16,"483,495,492",pomegranate,721.5,2019-01-01 09:42:09.569829
0.5,-1,"483,495,492",water,721.0,2019-01-01 09:48:52.540402
1.0,-1,"483,495,492",water,720.0,2019-01-01 09:55:37.065208
0.5,20,"483,494,492",strawberry,719.5,2019-01-01 10:02:18.478199
1.0,20,"483,493,492",strawberry,718.5,2019-01-01 10:08:28.415757
1.0,20,"483,492,492",strawberry,717.5,2019-01-01 10:14:37.693662
1.0,-1,"483,492,492",water,716.5,2019-01-01 10:20:50.256891
0.5,-1,"483,492,492",water,716.0,2019-01-01 10:26:58.614496
0.5,4,"482,492,492",cranberry,715.5,2019-01-01 10:33:12.995236
0.5,16,"482,492,491",pomegranate,715.0,2019-01-01 10:39:22.244952
1.0,4,"481,492,491",cranberry,714.0,2019-01-01 10:45:32.526179
1.0,4,"480,492,491",cranberry,713.0,2019-01-01 10:51:43.346471
1.0,20,"480,491,491",strawberry,712.0,2019-01-01 10:57:53.062425
0.5,-1,"480,491,491",water,711.5,2019-01-01 11:04:01.279386
1.0,16,"480,491,490",pomegranate,710.5,2019-01-01 11:09:52.662768
1.0,20,"480,490,490",strawberry,709.5,2019-01-01 11:15:42.985733
0.5,16,"480,490,489",pomegranate,709.0,2019-01-01 11:21:34.820613
1.0,-1,"480,490,489",water,708.0,2019-01-01 11:27:25.151926
0.5,16,"480,490,488",pomegranate,707.5,2019-01-01 11:33:17.111961
0.5,-1,"480,490,488",water,707.0,2019-01-01 11:39:07.464402
1.0,20,"480,489,488",strawberry,706.0,2019-01-01 11:45:00.891816
1.0,20,"480,488,488",strawberry,705.0,2019-01-01 11:50:51.444328
0.5,-1,"480,488,488",water,704.5,2019-01-01 11:56:42.321958
0.5,16,"480,488,487",pomegranate,704.0,2019-01-01 12:02:32.918472
1.0,4,"479,488,487",cranberry,703.0,2019-01-01 12:08:17.674452
1.0,4,"478,488,487",cranberry,702.0,2019-01-01 12:14:03.952891
1.0,-1,"478,488,487",water,701.0,2019-01-01 12:19:48.683271
0.5,4,"477,488,487",cranberry,700.5,2019-01-01 12:25:33.401507
0.5,16,"477,488,486",pomegranate,700.0,2019-01-01 12:31:18.292542
0.5,4,"476,488,486",cranberry,699.5,2019-01-01 12:37:03.014404
0.5,-1,"476,488,486",water,699.0,2019-01-01 12:42:47.855469
1.0,20,"476,487,486",strawberry,698.0,2019-01-01 12:48:34.710942
1.0,-1,"476,487,486",water,697.0,2019-01-01 12:54:20.568631
0.5,20,"476,486,486",strawberry,696.5,2019-01-01 13:00:05.269929
0.5,4,"475,486,486",cranberry,696.0,2019-01-01 13:05:57.407929
1.0,-1,"475,486,486",water,695.0,2019-01-01 13:11:48.064573
1.0,4,"474,486,486",cranberry,694.0,2019-01-01 13:17:38.829673
1.0,16,"474,486,485",pomegranate,693.0,2019-01-01 13:23:30.369239
1.0,4,"473,486,485",cranberry,692.0,2019-01-01 13:29:21.430063
1.0,4,"472,486,485",cranberry,691.0,2019-01-01 13:35:12.004699
0.5,20,"472,485,485",strawberry,690.5,2019-01-01 13:41:02.718767
1.0,4,"471,485,485",cranberry,689.5,2019-01-01 13:46:53.640761
1.0,4,"470,485,485",cranberry,688.5,2019-01-01 13:52:43.945327
1.0,4,"469,485,485",cranberry,687.5,2019-01-01 13:58:35.490748
