amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,18,"499,500,500",earl_grey_tea,499.0,2019-01-01 01:13:55.453935
0.5,18,"498,500,500",earl_grey_tea,498.5,2019-01-01 02:09:14.048965
1.0,17,"498,500,499",peach,497.5,2019-01-01 02:40:50.831100
1.0,18,"497,500,499",earl_grey_tea,496.5,2019-01-01 03:12:26.722861
1.0,14,"497,499,499",cherry,495.5,2019-01-01 03:31:17.996024
1.0,14,"497,498,499",cherry,494.5,2019-01-01 03:50:08.096187
1.0,14,"497,497,499",cherry,493.5,2019-01-01 04:08:57.841029
1.0,18,"496,497,499",earl_grey_tea,492.5,2019-01-01 04:21:24.057446
0.5,17,"496,497,498",peach,492.0,2019-01-01 04:33:44.010378
0.5,18,"495,497,498",earl_grey_tea,491.5,2019-01-01 04:46:09.327400
1.0,18,"494,497,498",earl_grey_tea,490.5,2019-01-01 04:58:36.401851
0.5,18,"493,497,498",earl_grey_tea,490.0,2019-01-01 05:11:01.478604
0.5,-1,"493,497,498",water,489.5,2019-01-01 05:19:50.526520
1.0,17,"493,497,497",peach,488.5,2019-01-01 05:28:44.031979
0.5,17,"493,497,496",peach,488.0,2019-01-01 05:37:33.816225
1.0,17,"493,497,495",peach,487.0,2019-01-01 05:46:26.415457
0.5,17,"493,497,494",peach,486.5,2019-01-01 05:55:26.565910
1.0,17,"493,497,493",peach,485.5,2019-01-01 06:04:23.778485
0.5,-1,"493,497,493",water,485.0,2019-01-01 06:11:08.305142
1.0,14,"493,496,493",cherry,484.0,2019-01-01 06:17:51.693621
1.0,18,"492,496,493",earl_grey_tea,483.0,2019-01-01 06:24:35.707224
0.5,14,"492,495,493",cherry,482.5,2019-01-01 06:31:19.259197
1.0,17,"492,495,492",peach,481.5,2019-01-01 06:38:04.055794
0.5,17,"492,495,491",peach,481.0,2019-01-01 06:44:48.681952
1.0,-1,"492,495,491",water,480.0,2019-01-01 06:51:34.653249
1.0,14,"492,494,491",cherry,479.0,2019-01-01 06:58:18.782091
1.0,18,"491,494,491",earl_grey_tea,478.0,2019-01-01 07:05:03.720171
1.0,18,"490,494,491",earl_grey_tea,477.0,2019-01-01 07:10:31.197727
0.5,-1,"490,494,491",water,476.5,2019-01-01 07:15:59.175972
1.0,14,"490,493,491",cherry,475.5,2019-01-01 07:21:27.499341
0.5,-1,"490,493,491",water,475.0,2019-01-01 07:26:55.233629
1.0,17,"490,493,490",peach,474.0,2019-01-01 07:32:23.399125
0.5,-1,"490,493,490",water,473.5,2019-01-01 07:37:51.850262
1.0,18,"489,493,490",earl_grey_tea,472.5,2019-01-01 07:43:18.308830
1.0,14,"489,492,490",cherry,471.5,2019-01-01 07:48:44.720111
0.5,14,"489,491,490",cherry,471.0,2019-01-01 07:54:11.687889
1.0,-1,"489,491,490",water,470.0,2019-01-01 07:59:39.927569
1.0,14,"489,490,490",cherry,469.0,2019-01-01 08:05:07.435365
0.5,-1,"489,490,490",water,468.5,2019-01-01 08:09:46.745563
1.0,17,"489,490,489",peach,467.5,2019-01-01 08:14:24.561237
1.0,18,"488,490,489",earl_grey_tea,466.5,2019-01-01 08:19:03.115939
1.0,17,"488,490,488",peach,465.5,2019-01-01 08:23:40.525605
0.5,-1,"488,490,488",water,465.0,2019-01-01 08:28:17.949475
0.5,14,"488,489,488",cherry,464.5,2019-01-01 08:33:02.774367
0.5,18,"487,489,488",earl_grey_tea,464.0,2019-01-01 08:37:41.294432
1.0,14,"487,488,488",cherry,463.0,2019-01-01 08:42:18.696281
1.0,14,"487,487,488",cherry,462.0,2019-01-01 08:46:59.146216
1.0,18,"486,487,488",earl_grey_tea,461.0,2019-01-01 08:51:38.239178
0.5,-1,"486,487,488",water,460.5,2019-01-01 08:56:15.490230
1.0,14,"486,486,488",cherry,459.5,2019-01-01 09:00:53.996345
1.0,18,"485,486,488",earl_grey_tea,458.5,2019-01-01 09:04:59.371466
0.5,18,"484,486,488",earl_grey_tea,458.0,2019-01-01 09:09:06.475041
1.0,18,"483,486,488",earl_grey_tea,457.0,2019-01-01 09:13:15.190703
0.5,18,"482,486,488",earl_grey_tea,456.5,2019-01-01 09:17:22.437358
0.5,17,"482,486,487",peach,456.0,2019-01-01 09:21:27.871526
1.0,17,"482,486,486",peach,455.0,2019-01-01 09:25:36.795723
1.0,17,"482,486,485",peach,454.0,2019-01-01 09:29:42.433266
0.5,-1,"482,486,485",water,453.5,2019-01-01 09:33:48.442492
0.5,18,"481,486,485",earl_grey_tea,453.0,2019-01-01 09:37:54.130339
