amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,19,"499,500,500",cucumber,999.0,2019-01-01 02:26:07.739019
0.5,19,"498,500,500",cucumber,998.5,2019-01-01 03:28:40.994326
1.0,16,"498,500,499",pomegranate,997.5,2019-01-01 04:05:53.222577
1.0,19,"497,500,499",cucumber,996.5,2019-01-01 04:30:14.587606
1.0,14,"497,499,499",cherry,995.5,2019-01-01 04:54:37.417711
1.0,14,"497,498,499",cherry,994.5,2019-01-01 05:18:59.479709
1.0,14,"497,497,499",cherry,993.5,2019-01-01 05:36:22.177586
1.0,19,"496,497,499",cucumber,992.5,2019-01-01 05:53:49.465157
0.5,16,"496,497,498",pomegranate,992.0,2019-01-01 06:11:12.285091
0.5,19,"495,497,498",cucumber,991.5,2019-01-01 06:24:32.665746
1.0,19,"494,497,498",cucumber,990.5,2019-01-01 06:37:54.005000
0.5,19,"493,497,498",cucumber,990.0,2019-01-01 06:51:14.254600
0.5,-1,"493,497,498",water,989.5,2019-01-01 07:04:32.666909
1.0,16,"493,497,497",pomegranate,988.5,2019-01-01 07:15:21.762271
0.5,16,"493,497,496",pomegranate,988.0,2019-01-01 07:26:08.554005
1.0,16,"493,497,495",pomegranate,987.0,2019-01-01 07:36:57.088364
0.5,16,"493,497,494",pomegranate,986.5,2019-01-01 07:47:50.297330
1.0,16,"493,497,493",pomegranate,985.5,2019-01-01 07:58:41.687593
0.5,-1,"493,497,493",water,985.0,2019-01-01 08:09:27.989861
1.0,14,"493,496,493",cherry,984.0,2019-01-01 08:18:36.087258
1.0,19,"492,496,493",cucumber,983.0,2019-01-01 08:27:44.614428
0.5,14,"492,495,493",cherry,982.5,2019-01-01 08:36:52.824227
1.0,16,"492,495,492",pomegranate,981.5,2019-01-01 08:46:01.889705
0.5,16,"492,495,491",pomegranate,981.0,2019-01-01 08:55:10.838007
1.0,-1,"492,495,491",water,980.0,2019-01-01 09:04:20.711091
1.0,14,"492,494,491",cherry,979.0,2019-01-01 09:12:26.443447
1.0,19,"491,494,491",cucumber,978.0,2019-01-01 09:20:32.668393
1.0,19,"490,494,491",cucumber,977.0,2019-01-01 09:28:38.644793
0.5,-1,"490,494,491",water,976.5,2019-01-01 09:36:44.997677
1.0,14,"490,493,491",cherry,975.5,2019-01-01 09:44:51.610070
0.5,-1,"490,493,491",water,975.0,2019-01-01 09:52:57.779515
1.0,16,"490,493,490",pomegranate,974.0,2019-01-01 10:01:04.273198
0.5,-1,"490,493,490",water,973.5,2019-01-01 10:08:31.639833
1.0,19,"489,493,490",cucumber,972.5,2019-01-01 10:15:57.629303
1.0,14,"489,492,490",cherry,971.5,2019-01-01 10:23:23.586091
0.5,14,"489,491,490",cherry,971.0,2019-01-01 10:30:49.927501
1.0,-1,"489,491,490",water,970.0,2019-01-01 10:38:17.147987
1.0,14,"489,490,490",cherry,969.0,2019-01-01 10:45:43.862632
0.5,-1,"489,490,490",water,968.5,2019-01-01 10:53:11.529699
1.0,16,"489,490,489",pomegranate,967.5,2019-01-01 11:00:37.980484
1.0,19,"488,490,489",cucumber,966.5,2019-01-01 11:07:43.414941
1.0,16,"488,490,488",pomegranate,965.5,2019-01-01 11:14:47.962601
0.5,-1,"488,490,488",water,965.0,2019-01-01 11:21:52.521260
0.5,14,"488,489,488",cherry,964.5,2019-01-01 11:29:02.811799
0.5,19,"487,489,488",cucumber,964.0,2019-01-01 11:36:08.219430
1.0,14,"487,488,488",cherry,963.0,2019-01-01 11:43:12.761035
1.0,14,"487,487,488",cherry,962.0,2019-01-01 11:50:19.663296
1.0,19,"486,487,488",cucumber,961.0,2019-01-01 11:57:25.514619
0.5,-1,"486,487,488",water,960.5,2019-01-01 12:04:29.939436
1.0,14,"486,486,488",cherry,959.5,2019-01-01 12:11:28.433862
1.0,19,"485,486,488",cucumber,958.5,2019-01-01 12:18:25.885077
0.5,19,"484,486,488",cucumber,958.0,2019-01-01 12:25:24.823675
1.0,19,"483,486,488",cucumber,957.0,2019-01-01 12:32:25.149516
0.5,19,"482,486,488",cucumber,956.5,2019-01-01 12:39:24.211238
0.5,16,"482,486,487",pomegranate,956.0,2019-01-01 12:46:21.713266
1.0,16,"482,486,486",pomegranate,955.0,2019-01-01 12:53:22.218557
1.0,16,"482,486,485",pomegranate,954.0,2019-01-01 13:00:19.895594
0.5,-1,"482,486,485",water,953.5,2019-01-01 13:07:24.786671
