amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,11,"499,500,500",lemonade,749.0,2019-01-01 03:15:13.707465
0.5,11,"498,500,500",lemonade,748.5,2019-01-01 04:04:58.648878
1.0,23,"498,500,499",key_lime,747.5,2019-01-01 04:37:31.355856
1.0,11,"497,500,499",lemonade,746.5,2019-01-01 05:10:03.715627
1.0,1,"497,499,499",lime,745.5,2019-01-01 05:33:17.345500
1.0,1,"497,498,499",lime,744.5,2019-01-01 05:56:30.427496
1.0,11,"496,498,499",lemonade,743.5,2019-01-01 06:19:43.343531
1.0,11,"495,498,499",lemonade,742.5,2019-01-01 06:37:32.030079
0.5,23,"495,498,498",key_lime,742.0,2019-01-01 06:55:17.300181
0.5,11,"494,498,498",lemonade,741.5,2019-01-01 07:13:05.496150
1.0,11,"493,498,498",lemonade,740.5,2019-01-01 07:27:31.005085
0.5,11,"492,498,498",lemonade,740.0,2019-01-01 07:41:55.631916
0.5,-1,"492,498,498",water,739.5,2019-01-01 07:56:18.771411
1.0,11,"491,498,498",lemonade,738.5,2019-01-01 08:10:44.670361
0.5,1,"491,497,498",lime,738.0,2019-01-01 08:22:58.088968
1.0,23,"491,497,497",key_lime,737.0,2019-01-01 08:35:12.987520
0.5,1,"491,496,497",lime,736.5,2019-01-01 08:47:31.856037
1.0,1,"491,495,497",lime,735.5,2019-01-01 08:59:49.179999
0.5,-1,"491,495,497",water,735.0,2019-01-01 09:12:02.182921
1.0,1,"491,494,497",lime,734.0,2019-01-01 09:22:50.485884
1.0,11,"490,494,497",lemonade,733.0,2019-01-01 09:33:39.169365
0.5,1,"490,493,497",lime,732.5,2019-01-01 09:44:27.571847
1.0,1,"490,492,497",lime,731.5,2019-01-01 09:55:16.731942
0.5,1,"490,491,497",lime,731.0,2019-01-01 10:06:05.788289
1.0,-1,"490,491,497",water,730.0,2019-01-01 10:16:03.132443
1.0,1,"490,490,497",lime,729.0,2019-01-01 10:25:59.445734
1.0,11,"489,490,497",lemonade,728.0,2019-01-01 10:35:56.211797
1.0,11,"488,490,497",lemonade,727.0,2019-01-01 10:45:52.749406
0.5,-1,"488,490,497",water,726.5,2019-01-01 10:55:49.633066
1.0,1,"488,489,497",lime,725.5,2019-01-01 11:05:46.755258
0.5,-1,"488,489,497",water,725.0,2019-01-01 11:15:14.615407
1.0,11,"487,489,497",lemonade,724.0,2019-01-01 11:24:42.759172
1.0,1,"487,488,497",lime,723.0,2019-01-01 11:34:09.685322
1.0,11,"486,488,497",lemonade,722.0,2019-01-01 11:43:36.706392
