amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,16,"499,500,500",pomegranate,749.0,2019-01-01 02:25:31.629287
0.5,5,"499,499,500",blackberry,748.5,2019-01-01 03:27:49.451409
1.0,5,"499,498,500",blackberry,747.5,2019-01-01 04:04:52.488936
1.0,16,"498,498,500",pomegranate,746.5,2019-01-01 04:29:07.835677
1.0,1,"498,498,499",lime,745.5,2019-01-01 04:53:24.647492
1.0,1,"498,498,498",lime,744.5,2019-01-01 05:17:40.691202
1.0,1,"498,498,497",lime,743.5,2019-01-01 05:34:59.096336
1.0,5,"498,497,497",blackberry,742.5,2019-01-01 05:52:22.091165
0.5,5,"498,496,497",blackberry,742.0,2019-01-01 06:09:40.618356
0.5,16,"497,496,497",pomegranate,741.5,2019-01-01 06:22:57.716309
1.0,5,"497,495,497",blackberry,740.5,2019-01-01 06:36:15.772860
1.0,1,"497,495,496",lime,739.5,2019-01-01 06:49:29.777642
0.5,-1,"497,495,496",water,739.0,2019-01-01 07:02:44.907249
1.0,5,"497,494,496",blackberry,738.0,2019-01-01 07:13:31.345175
0.5,5,"497,493,496",blackberry,737.5,2019-01-01 07:24:15.479474
1.0,5,"497,492,496",blackberry,736.5,2019-01-01 07:35:01.356399
0.5,5,"497,491,496",blackberry,736.0,2019-01-01 07:45:51.907929
1.0,5,"497,490,496",blackberry,735.0,2019-01-01 07:56:40.640757
0.5,-1,"497,490,496",water,734.5,2019-01-01 08:07:24.285591
1.0,1,"497,490,495",lime,733.5,2019-01-01 08:16:30.126129
1.0,16,"496,490,495",pomegranate,732.5,2019-01-01 08:25:36.396441
0.5,1,"496,490,494",lime,732.0,2019-01-01 08:34:42.349382
1.0,5,"496,489,494",blackberry,731.0,2019-01-01 08:43:49.158002
0.5,5,"496,488,494",blackberry,730.5,2019-01-01 08:52:55.849445
1.0,-1,"496,488,494",water,729.5,2019-01-01 09:02:03.465671
1.0,1,"496,488,493",lime,728.5,2019-01-01 09:10:07.199820
1.0,16,"495,488,493",pomegranate,727.5,2019-01-01 09:18:11.426559
