amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,8,"499,500,500",green_tea,999.0,2019-01-01 01:52:39.960266
0.5,8,"498,500,500",green_tea,998.5,2019-01-01 03:16:52.301823
1.0,13,"498,500,499",pear,997.5,2019-01-01 03:45:33.506046
1.0,8,"497,500,499",green_tea,996.5,2019-01-01 04:14:14.180036
1.0,12,"497,499,499",orange,995.5,2019-01-01 04:33:02.380348
1.0,12,"497,498,499",orange,994.5,2019-01-01 04:51:49.812554
1.0,8,"496,498,499",green_tea,993.5,2019-01-01 05:10:37.012088
1.0,8,"495,498,499",green_tea,992.5,2019-01-01 05:24:05.613947
0.5,13,"495,498,498",pear,992.0,2019-01-01 05:37:29.748168
0.5,8,"494,498,498",green_tea,991.5,2019-01-01 05:50:57.708503
1.0,8,"493,498,498",green_tea,990.5,2019-01-01 06:04:26.922383
0.5,8,"492,498,498",green_tea,990.0,2019-01-01 06:14:44.646642
0.5,-1,"492,498,498",water,989.5,2019-01-01 06:25:00.533610
1.0,8,"491,498,498",green_tea,988.5,2019-01-01 06:35:19.829304
0.5,13,"491,498,497",pear,988.0,2019-01-01 06:45:36.279351
1.0,13,"491,498,496",pear,987.0,2019-01-01 06:55:54.882045
0.5,13,"491,498,495",pear,986.5,2019-01-01 07:06:19.259233
1.0,13,"491,498,494",pear,985.5,2019-01-01 07:14:42.890399
0.5,-1,"491,498,494",water,985.0,2019-01-01 07:23:01.433570
1.0,12,"491,497,494",orange,984.0,2019-01-01 07:31:19.055356
1.0,8,"490,497,494",green_tea,983.0,2019-01-01 07:39:37.183197
0.5,12,"490,496,494",orange,982.5,2019-01-01 07:47:54.937335
1.0,8,"489,496,494",green_tea,981.5,2019-01-01 07:56:13.699030
0.5,12,"489,495,494",orange,981.0,2019-01-01 08:04:32.322750
1.0,-1,"489,495,494",water,980.0,2019-01-01 08:11:36.709663
1.0,12,"489,494,494",orange,979.0,2019-01-01 08:18:39.829887
1.0,8,"488,494,494",green_tea,978.0,2019-01-01 08:25:43.506462
