amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,12,"499,500,500",orange,999.0,2019-01-01 03:20:30.978274
0.5,12,"498,500,500",orange,998.5,2019-01-01 04:11:36.672113
1.0,12,"497,500,500",orange,997.5,2019-01-01 04:45:02.257560
1.0,12,"496,500,500",orange,996.5,2019-01-01 05:18:27.495799
1.0,12,"495,500,500",orange,995.5,2019-01-01 05:42:18.842979
1.0,12,"494,500,500",orange,994.5,2019-01-01 06:06:09.642283
1.0,12,"493,500,500",orange,993.5,2019-01-01 06:24:23.661848
1.0,12,"492,500,500",orange,992.5,2019-01-01 06:42:41.191197
0.5,12,"491,500,500",orange,992.0,2019-01-01 07:00:55.304100
1.0,-1,"491,500,500",water,991.0,2019-01-01 07:15:41.813976
1.0,12,"490,500,500",orange,990.0,2019-01-01 07:30:29.519027
0.5,12,"489,500,500",orange,989.5,2019-01-01 07:45:17.368573
1.0,12,"488,500,500",orange,988.5,2019-01-01 08:00:04.125050
1.0,12,"487,500,500",orange,987.5,2019-01-01 08:12:39.665960
0.5,-1,"487,500,500",water,987.0,2019-01-01 08:25:11.785316
0.5,12,"486,500,500",orange,986.5,2019-01-01 08:37:43.773499
1.0,12,"485,500,500",orange,985.5,2019-01-01 08:50:16.986324
1.0,12,"484,500,500",orange,984.5,2019-01-01 09:02:49.135702
0.5,12,"483,500,500",orange,984.0,2019-01-01 09:13:55.309654
1.0,-1,"483,500,500",water,983.0,2019-01-01 09:25:01.029630
0.5,12,"482,500,500",orange,982.5,2019-01-01 09:36:07.571292
0.5,12,"481,500,500",orange,982.0,2019-01-01 09:47:13.750533
1.0,12,"480,500,500",orange,981.0,2019-01-01 09:58:20.467466
0.5,12,"479,500,500",orange,980.5,2019-01-01 10:09:27.080651
1.0,-1,"479,500,500",water,979.5,2019-01-01 10:19:40.562480
1.0,12,"478,500,500",orange,978.5,2019-01-01 10:29:53.013447
1.0,12,"477,500,500",orange,977.5,2019-01-01 10:40:07.199816
0.5,12,"476,500,500",orange,977.0,2019-01-01 10:50:19.350819
0.5,12,"475,500,500",orange,976.5,2019-01-01 11:00:35.879106
1.0,12,"474,500,500",orange,975.5,2019-01-01 11:10:19.484028
1.0,12,"473,500,500",orange,974.5,2019-01-01 11:20:01.865296
1.0,12,"472,500,500",orange,973.5,2019-01-01 11:29:45.366380
1.0,12,"471,500,500",orange,972.5,2019-01-01 11:39:27.649849
1.0,12,"470,500,500",orange,971.5,2019-01-01 11:49:10.028237
1.0,12,"469,500,500",orange,970.5,2019-01-01 11:58:52.375524
0.5,12,"468,500,500",orange,970.0,2019-01-01 12:08:37.464147
0.5,-1,"468,500,500",water,969.5,2019-01-01 12:18:12.436085
1.0,-1,"468,500,500",water,968.5,2019-01-01 12:27:48.745483
0.5,12,"467,500,500",orange,968.0,2019-01-01 12:37:22.377081
1.0,12,"466,500,500",orange,967.0,2019-01-01 12:46:55.257677
1.0,12,"465,500,500",orange,966.0,2019-01-01 12:56:29.181467
1.0,12,"464,500,500",orange,965.0,2019-01-01 13:06:02.232848
0.5,-1,"464,500,500",water,964.5,2019-01-01 13:15:44.746803
0.5,12,"463,500,500",orange,964.0,2019-01-01 13:25:32.992638
0.5,12,"462,500,500",orange,963.5,2019-01-01 13:35:16.355565
1.0,12,"461,500,500",orange,962.5,2019-01-01 13:44:58.852466
1.0,-1,"461,500,500",water,961.5,2019-01-01 13:54:42.144317
