amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,11,"500,500,499",lemonade,499.0,2019-01-01 02:42:00.149532
1.0,12,"500,499,499",orange,498.0,2019-01-01 03:51:43.555032
0.5,12,"500,498,499",orange,497.5,2019-01-01 04:33:04.573744
0.5,-1,"500,498,499",water,497.0,2019-01-01 05:00:04.367901
1.0,11,"500,498,498",lemonade,496.0,2019-01-01 05:19:21.002640
1.0,11,"500,498,497",lemonade,495.0,2019-01-01 05:38:37.089501
1.0,11,"500,498,496",lemonade,494.0,2019-01-01 05:57:53.010402
1.0,12,"500,497,496",orange,493.0,2019-01-01 06:17:13.520997
0.5,12,"500,496,496",orange,492.5,2019-01-01 06:31:57.558559
0.5,11,"500,496,495",lemonade,492.0,2019-01-01 06:46:44.521989
1.0,12,"500,495,495",orange,491.0,2019-01-01 07:01:29.301248
0.5,-1,"500,495,495",water,490.5,2019-01-01 07:13:26.269190
0.5,-1,"500,495,495",water,490.0,2019-01-01 07:25:22.696146
1.0,12,"500,494,495",orange,489.0,2019-01-01 07:37:21.882556
0.5,12,"500,493,495",orange,488.5,2019-01-01 07:49:18.765338
1.0,12,"500,492,495",orange,487.5,2019-01-01 08:01:17.390746
0.5,12,"500,491,495",orange,487.0,2019-01-01 08:11:31.661892
1.0,12,"500,490,495",orange,486.0,2019-01-01 08:21:44.388483
0.5,-1,"500,490,495",water,485.5,2019-01-01 08:31:52.794035
1.0,11,"500,490,494",lemonade,484.5,2019-01-01 08:42:00.417089
1.0,11,"500,490,493",lemonade,483.5,2019-01-01 08:52:08.469916
0.5,11,"500,490,492",lemonade,483.0,2019-01-01 09:02:16.609073
0.5,11,"500,490,491",lemonade,482.5,2019-01-01 09:11:14.404798
0.5,12,"500,489,491",orange,482.0,2019-01-01 09:20:13.143485
1.0,-1,"500,489,491",water,481.0,2019-01-01 09:29:12.700968
1.0,11,"500,489,490",lemonade,480.0,2019-01-01 09:38:11.136934
1.0,12,"500,488,490",orange,479.0,2019-01-01 09:47:10.065490
1.0,11,"500,488,489",lemonade,478.0,2019-01-01 09:56:08.745500
0.5,-1,"500,488,489",water,477.5,2019-01-01 10:05:07.801994
1.0,11,"500,488,488",lemonade,476.5,2019-01-01 10:13:23.523771
0.5,-1,"500,488,488",water,476.0,2019-01-01 10:21:38.838404
1.0,12,"500,487,488",orange,475.0,2019-01-01 10:29:54.451067
0.5,-1,"500,487,488",water,474.5,2019-01-01 10:38:10.261151
1.0,11,"500,487,487",lemonade,473.5,2019-01-01 10:46:24.694069
0.5,11,"500,487,486",lemonade,473.0,2019-01-01 10:54:39.782654
1.0,12,"500,486,486",orange,472.0,2019-01-01 11:02:54.852827
1.0,-1,"500,486,486",water,471.0,2019-01-01 11:10:46.548314
1.0,11,"500,486,485",lemonade,470.0,2019-01-01 11:18:37.762420
0.5,-1,"500,486,485",water,469.5,2019-01-01 11:26:29.882892
1.0,12,"500,485,485",orange,468.5,2019-01-01 11:34:20.845898
1.0,12,"500,484,485",orange,467.5,2019-01-01 11:42:12.381260
1.0,-1,"500,484,485",water,466.5,2019-01-01 11:50:07.043082
0.5,-1,"500,484,485",water,466.0,2019-01-01 11:57:57.702647
0.5,11,"500,484,484",lemonade,465.5,2019-01-01 12:05:54.094091
0.5,11,"500,484,483",lemonade,465.0,2019-01-01 12:13:37.952026
1.0,11,"500,484,482",lemonade,464.0,2019-01-01 12:21:22.775664
0.5,12,"500,483,482",orange,463.5,2019-01-01 12:29:06.815024
1.0,12,"500,482,482",orange,462.5,2019-01-01 12:36:51.316534
0.5,-1,"500,482,482",water,462.0,2019-01-01 12:44:34.221277
0.5,-1,"500,482,482",water,461.5,2019-01-01 12:52:17.854493
1.0,12,"500,481,482",orange,460.5,2019-01-01 13:00:00.658590
0.5,11,"500,481,481",lemonade,460.0,2019-01-01 13:07:52.607822
1.0,-1,"500,481,481",water,459.0,2019-01-01 13:15:43.053487
0.5,11,"500,481,480",lemonade,458.5,2019-01-01 13:23:35.127874
0.5,-1,"500,481,480",water,458.0,2019-01-01 13:31:25.594667
1.0,12,"500,480,480",orange,457.0,2019-01-01 13:39:19.136433
1.0,12,"500,479,480",orange,456.0,2019-01-01 13:47:09.803296
0.5,-1,"500,479,480",water,455.5,2019-01-01 13:55:00.795279
0.5,11,"500,479,479",lemonade,455.0,2019-01-01 14:02:51.506144
1.0,11,"500,479,478",lemonade,454.0,2019-01-01 14:11:05.973254
1.0,11,"500,479,477",lemonade,453.0,2019-01-01 14:19:22.066571
1.0,-1,"500,479,477",water,452.0,2019-01-01 14:27:36.506337
0.5,11,"500,479,476",lemonade,451.5,2019-01-01 14:35:50.933131
1.0,11,"500,479,475",lemonade,450.5,2019-01-01 14:44:06.370730
0.5,12,"500,478,475",orange,450.0,2019-01-01 14:52:20.801397
0.5,-1,"500,478,475",water,449.5,2019-01-01 15:00:35.359391
1.0,12,"500,477,475",orange,448.5,2019-01-01 15:09:35.750166
1.0,-1,"500,477,475",water,447.5,2019-01-01 15:18:34.981439
0.5,12,"500,476,475",orange,447.0,2019-01-01 15:27:32.868894
0.5,12,"500,475,475",orange,446.5,2019-01-01 15:36:32.758589
1.0,12,"500,474,475",orange,445.5,2019-01-01 15:45:30.703989
1.0,11,"500,474,474",lemonade,444.5,2019-01-01 15:54:28.746844
0.5,11,"500,474,473",lemonade,444.0,2019-01-01 16:03:27.701199
0.5,-1,"500,474,473",water,443.5,2019-01-01 16:13:35.956593
1.0,12,"500,473,473",orange,442.5,2019-01-01 16:23:46.247669
0.5,11,"500,473,472",lemonade,442.0,2019-01-01 16:33:54.077966
1.0,12,"500,472,472",orange,441.0,2019-01-01 16:44:01.901681
1.0,12,"500,471,472",orange,440.0,2019-01-01 16:54:11.050641
0.5,12,"500,470,472",orange,439.5,2019-01-01 17:04:19.152276
1.0,11,"500,470,471",lemonade,438.5,2019-01-01 17:16:16.020179
1.0,-1,"500,470,471",water,437.5,2019-01-01 17:28:11.594427
1.0,12,"500,469,471",orange,436.5,2019-01-01 17:40:16.220673
1.0,12,"500,468,471",orange,435.5,2019-01-01 17:52:12.330594
1.0,-1,"500,468,471",water,434.5,2019-01-01 18:04:07.779139
0.5,12,"500,467,471",orange,434.0,2019-01-01 18:18:51.642215
0.5,12,"500,466,471",orange,433.5,2019-01-01 18:33:35.562144
0.5,12,"500,465,471",orange,433.0,2019-01-01 18:48:19.219204
1.0,11,"500,465,470",lemonade,432.0,2019-01-01 19:03:06.234957
1.0,-1,"500,465,470",water,431.0,2019-01-01 19:22:21.875866
1.0,-1,"500,465,470",water,430.0,2019-01-01 19:41:40.145891
0.5,11,"500,465,469",lemonade,429.5,2019-01-01 20:00:55.635547
0.5,-1,"500,465,469",water,429.0,2019-01-01 20:27:56.200969
1.0,11,"500,465,468",lemonade,428.0,2019-01-01 20:54:56.066704
1.0,12,"500,464,468",orange,427.0,2019-01-01 21:21:56.103563
1.0,11,"500,464,467",lemonade,426.0,2019-01-01 22:03:14.989293
1.0,11,"500,464,466",lemonade,425.0,2019-01-01 23:12:33.850885
1.0,12,"500,463,466",orange,424.0,2019-01-02 01:13:27.514985
1.0,11,"500,463,465",lemonade,423.0,2019-01-02 03:14:31.422953
1.0,11,"500,463,464",lemonade,422.0,2019-01-02 03:55:46.171245
1.0,11,"500,463,463",lemonade,421.0,2019-01-02 04:37:00.463596
0.5,11,"500,463,462",lemonade,420.5,2019-01-02 05:04:00.520545
1.0,11,"500,463,461",lemonade,419.5,2019-01-02 05:23:19.242860
1.0,-1,"500,463,461",water,418.5,2019-01-02 05:42:35.087584
1.0,11,"500,463,460",lemonade,417.5,2019-01-02 06:01:51.254218
0.5,12,"500,462,460",orange,417.0,2019-01-02 06:16:41.202419
1.0,12,"500,461,460",orange,416.0,2019-01-02 06:31:24.959950
1.0,12,"500,460,460",orange,415.0,2019-01-02 06:46:08.722464
1.0,11,"500,460,459",lemonade,414.0,2019-01-02 07:00:54.042650
0.5,-1,"500,460,459",water,413.5,2019-01-02 07:12:51.228736
0.5,11,"500,460,458",lemonade,413.0,2019-01-02 07:24:48.085101
1.0,11,"500,460,457",lemonade,412.0,2019-01-02 07:36:43.586292
1.0,11,"500,460,456",lemonade,411.0,2019-01-02 07:48:40.402433
0.5,12,"500,459,456",orange,410.5,2019-01-02 08:00:36.493838
1.0,12,"500,458,456",orange,409.5,2019-01-02 08:10:44.091039
1.0,-1,"500,458,456",water,408.5,2019-01-02 08:20:52.418189
0.5,12,"500,457,456",orange,408.0,2019-01-02 08:30:59.907940
1.0,-1,"500,457,456",water,407.0,2019-01-02 08:41:08.016650
1.0,12,"500,456,456",orange,406.0,2019-01-02 08:51:16.562250
1.0,12,"500,455,456",orange,405.0,2019-01-02 09:01:24.575792
1.0,11,"500,455,455",lemonade,404.0,2019-01-02 09:10:22.990340
1.0,12,"500,454,455",orange,403.0,2019-01-02 09:19:22.205697
1.0,12,"500,453,455",orange,402.0,2019-01-02 09:28:21.117866
1.0,11,"500,453,454",lemonade,401.0,2019-01-02 09:37:19.051428
1.0,12,"500,452,454",orange,400.0,2019-01-02 09:46:20.083845
0.5,11,"500,452,453",lemonade,399.5,2019-01-02 09:55:20.060407
0.5,12,"500,451,453",orange,399.0,2019-01-02 10:04:18.245430
1.0,-1,"500,451,453",water,398.0,2019-01-02 10:12:33.130354
1.0,-1,"500,451,453",water,397.0,2019-01-02 10:20:47.631975
0.5,12,"500,450,453",orange,396.5,2019-01-02 10:29:02.905245
1.0,12,"500,449,453",orange,395.5,2019-01-02 10:37:19.717042
0.5,12,"500,448,453",orange,395.0,2019-01-02 10:45:35.163237
1.0,12,"500,447,453",orange,394.0,2019-01-02 10:53:51.047690
1.0,12,"500,446,453",orange,393.0,2019-01-02 11:02:06.928081
1.0,12,"500,445,453",orange,392.0,2019-01-02 11:09:57.543235
1.0,11,"500,445,452",lemonade,391.0,2019-01-02 11:17:48.125202
1.0,-1,"500,445,452",water,390.0,2019-01-02 11:25:39.297653
1.0,12,"500,444,452",orange,389.0,2019-01-02 11:33:30.918175
0.5,11,"500,444,451",lemonade,388.5,2019-01-02 11:41:24.658878
1.0,12,"500,443,451",orange,387.5,2019-01-02 11:49:15.834211
1.0,12,"500,442,451",orange,386.5,2019-01-02 11:57:08.548871
1.0,-1,"500,442,451",water,385.5,2019-01-02 12:04:59.400155
1.0,11,"500,442,450",lemonade,384.5,2019-01-02 12:12:43.487351
1.0,11,"500,442,449",lemonade,383.5,2019-01-02 12:20:26.329587
1.0,11,"500,442,448",lemonade,382.5,2019-01-02 12:28:10.221528
1.0,11,"500,442,447",lemonade,381.5,2019-01-02 12:35:55.027545
1.0,12,"500,441,447",orange,380.5,2019-01-02 12:43:38.920497
1.0,12,"500,440,447",orange,379.5,2019-01-02 12:51:23.050661
1.0,11,"500,440,446",lemonade,378.5,2019-01-02 12:59:05.906236
1.0,12,"500,439,446",orange,377.5,2019-01-02 13:06:49.461020
