amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,19,"499,500,500",cucumber,749.0,2019-01-01 03:09:03.352802
0.5,16,"499,499,500",pomegranate,748.5,2019-01-01 03:57:14.030775
1.0,16,"499,498,500",pomegranate,747.5,2019-01-01 04:45:21.809607
1.0,19,"498,498,500",cucumber,746.5,2019-01-01 05:16:52.443601
1.0,13,"498,498,499",pear,745.5,2019-01-01 05:39:22.045532
1.0,13,"498,498,498",pear,744.5,2019-01-01 06:01:51.099586
1.0,13,"498,498,497",pear,743.5,2019-01-01 06:19:02.607744
1.0,16,"498,497,497",pomegranate,742.5,2019-01-01 06:36:17.625687
0.5,16,"498,496,497",pomegranate,742.0,2019-01-01 06:53:29.227183
0.5,19,"497,496,497",cucumber,741.5,2019-01-01 07:10:43.754547
1.0,16,"497,495,497",pomegranate,740.5,2019-01-01 07:24:42.007853
1.0,13,"497,495,496",pear,739.5,2019-01-01 07:38:36.981145
0.5,-1,"497,495,496",water,739.0,2019-01-01 07:52:32.865013
1.0,16,"497,494,496",pomegranate,738.0,2019-01-01 08:06:31.508335
0.5,16,"497,493,496",pomegranate,737.5,2019-01-01 08:18:21.779775
1.0,16,"497,492,496",pomegranate,736.5,2019-01-01 08:30:13.531161
0.5,16,"497,491,496",pomegranate,736.0,2019-01-01 08:42:09.252511
1.0,16,"497,490,496",pomegranate,735.0,2019-01-01 08:54:03.429307
0.5,-1,"497,490,496",water,734.5,2019-01-01 09:05:53.285063
1.0,13,"497,490,495",pear,733.5,2019-01-01 09:16:21.093683
1.0,19,"496,490,495",cucumber,732.5,2019-01-01 09:26:49.282820
0.5,13,"496,490,494",pear,732.0,2019-01-01 09:37:17.190959
1.0,16,"496,489,494",pomegranate,731.0,2019-01-01 09:47:45.856711
0.5,16,"496,488,494",pomegranate,730.5,2019-01-01 09:58:14.418716
1.0,-1,"496,488,494",water,729.5,2019-01-01 10:08:43.799517
1.0,13,"496,488,493",pear,728.5,2019-01-01 10:18:21.275073
1.0,19,"495,488,493",cucumber,727.5,2019-01-01 10:27:59.203401
1.0,13,"495,488,492",pear,726.5,2019-01-01 10:37:36.903274
0.5,-1,"495,488,492",water,726.0,2019-01-01 10:47:14.949199
1.0,13,"495,488,491",pear,725.0,2019-01-01 10:56:53.233656
0.5,-1,"495,488,491",water,724.5,2019-01-01 11:06:31.110970
1.0,16,"495,487,491",pomegranate,723.5,2019-01-01 11:15:41.327922
0.5,-1,"495,487,491",water,723.0,2019-01-01 11:24:51.732750
1.0,19,"494,487,491",cucumber,722.0,2019-01-01 11:34:00.827006
1.0,13,"494,487,490",pear,721.0,2019-01-01 11:43:09.890161
0.5,13,"494,487,489",pear,720.5,2019-01-01 11:52:19.319340
1.0,-1,"494,487,489",water,719.5,2019-01-01 12:01:29.585086
1.0,13,"494,487,488",pear,718.5,2019-01-01 12:10:30.448761
0.5,-1,"494,487,488",water,718.0,2019-01-01 12:19:32.204096
1.0,16,"494,486,488",pomegranate,717.0,2019-01-01 12:28:32.820746
1.0,19,"493,486,488",cucumber,716.0,2019-01-01 12:37:34.000465
1.0,16,"493,485,488",pomegranate,715.0,2019-01-01 12:46:34.307776
0.5,-1,"493,485,488",water,714.5,2019-01-01 12:55:34.625908
0.5,13,"493,485,487",pear,714.0,2019-01-01 13:04:40.582915
0.5,13,"493,485,486",pear,713.5,2019-01-01 13:13:50.661711
1.0,13,"493,485,485",pear,712.5,2019-01-01 13:23:01.722137
0.5,16,"493,484,485",pomegranate,712.0,2019-01-01 13:32:11.985350
1.0,16,"493,483,485",pomegranate,711.0,2019-01-01 13:41:22.718336
0.5,-1,"493,483,485",water,710.5,2019-01-01 13:50:31.828218
0.5,-1,"493,483,485",water,710.0,2019-01-01 13:59:41.678589
1.0,19,"492,483,485",cucumber,709.0,2019-01-01 14:08:50.686165
0.5,19,"491,483,485",cucumber,708.5,2019-01-01 14:18:29.179419
1.0,13,"491,483,484",pear,707.5,2019-01-01 14:28:09.154450
0.5,19,"490,483,484",cucumber,707.0,2019-01-01 14:37:47.779219
0.5,16,"490,482,484",pomegranate,706.5,2019-01-01 14:47:24.738008
1.0,16,"490,481,484",pomegranate,705.5,2019-01-01 14:57:04.904718
1.0,16,"490,480,484",pomegranate,704.5,2019-01-01 15:06:42.050443
0.5,-1,"490,480,484",water,704.0,2019-01-01 15:17:10.322573
0.5,19,"489,480,484",cucumber,703.5,2019-01-01 15:27:38.273325
0.5,-1,"489,480,484",water,703.0,2019-01-01 15:38:06.717066
1.0,19,"488,480,484",cucumber,702.0,2019-01-01 15:48:36.076556
1.0,16,"488,479,484",pomegranate,701.0,2019-01-01 15:59:04.101657
0.5,16,"488,478,484",pomegranate,700.5,2019-01-01 16:09:32.166447
1.0,13,"488,478,483",pear,699.5,2019-01-01 16:21:22.393468
0.5,16,"488,477,483",pomegranate,699.0,2019-01-01 16:33:11.383204
0.5,-1,"488,477,483",water,698.5,2019-01-01 16:45:00.529396
1.0,16,"488,476,483",pomegranate,697.5,2019-01-01 16:56:52.319497
1.0,-1,"488,476,483",water,696.5,2019-01-01 17:08:42.800007
0.5,19,"487,476,483",cucumber,696.0,2019-01-01 17:22:37.598724
1.0,19,"486,476,483",cucumber,695.0,2019-01-01 17:36:39.389878
0.5,16,"486,475,483",pomegranate,694.5,2019-01-01 17:50:35.005702
1.0,13,"486,475,482",pear,693.5,2019-01-01 18:04:30.379884
1.0,13,"486,475,481",pear,692.5,2019-01-01 18:21:43.763826
1.0,13,"486,475,480",pear,691.5,2019-01-01 18:38:56.248638
1.0,16,"486,474,480",pomegranate,690.5,2019-01-01 18:56:09.133311
0.5,16,"486,473,480",pomegranate,690.0,2019-01-01 19:13:22.143333
1.0,16,"486,472,480",pomegranate,689.0,2019-01-01 19:35:50.708463
1.0,13,"486,472,479",pear,688.0,2019-01-01 19:58:28.103910
0.5,19,"485,472,479",cucumber,687.5,2019-01-01 20:20:57.733780
1.0,13,"485,472,478",pear,686.5,2019-01-01 20:52:31.757259
1.0,-1,"485,472,478",water,685.5,2019-01-01 21:24:02.850997
1.0,16,"485,471,478",pomegranate,684.5,2019-01-01 22:12:42.107977
1.0,19,"484,471,478",cucumber,683.5,2019-01-01 23:33:34.703704
0.5,13,"484,471,477",pear,683.0,2019-01-02 01:55:09.103774
1.0,-1,"484,471,477",water,682.0,2019-01-02 04:16:18.368466
0.5,13,"484,471,476",pear,681.5,2019-01-02 04:47:51.224843
1.0,19,"483,471,476",cucumber,680.5,2019-01-02 05:19:22.231265
0.5,16,"483,470,476",pomegranate,680.0,2019-01-02 05:41:51.278063
1.0,-1,"483,470,476",water,679.0,2019-01-02 06:04:27.721237
1.0,19,"482,470,476",cucumber,678.0,2019-01-02 06:21:38.975852
0.5,16,"482,469,476",pomegranate,677.5,2019-01-02 06:38:51.845257
1.0,-1,"482,469,476",water,676.5,2019-01-02 06:56:04.906252
1.0,16,"482,468,476",pomegranate,675.5,2019-01-02 07:13:17.713145
0.5,16,"482,467,476",pomegranate,675.0,2019-01-02 07:27:12.489382
1.0,16,"482,466,476",pomegranate,674.0,2019-01-02 07:41:08.500293
0.5,13,"482,466,475",pear,673.5,2019-01-02 07:55:06.657392
0.5,13,"482,466,474",pear,673.0,2019-01-02 08:09:02.057114
1.0,-1,"482,466,474",water,672.0,2019-01-02 08:20:52.478357
1.0,13,"482,466,473",pear,671.0,2019-01-02 08:32:44.375624
0.5,19,"481,466,473",cucumber,670.5,2019-01-02 08:44:33.863132
1.0,13,"481,466,472",pear,669.5,2019-01-02 08:56:24.001406
0.5,-1,"481,466,472",water,669.0,2019-01-02 09:08:13.471291
1.0,19,"480,466,472",cucumber,668.0,2019-01-02 09:18:41.387954
1.0,-1,"480,466,472",water,667.0,2019-01-02 09:29:09.239560
1.0,13,"480,466,471",pear,666.0,2019-01-02 09:39:37.241011
0.5,16,"480,465,471",pomegranate,665.5,2019-01-02 09:50:08.782744
1.0,16,"480,464,471",pomegranate,664.5,2019-01-02 10:00:36.556168
1.0,16,"480,463,471",pomegranate,663.5,2019-01-02 10:10:13.587925
1.0,13,"480,463,470",pear,662.5,2019-01-02 10:19:51.491206
