amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,8,"499,500,500",green_tea,999.0,2019-01-01 02:51:06.022601
0.5,8,"498,500,500",green_tea,998.5,2019-01-01 04:04:19.639556
1.0,13,"498,499,500",pear,997.5,2019-01-01 04:32:51.065724
1.0,8,"497,499,500",green_tea,996.5,2019-01-01 05:01:22.144684
1.0,12,"497,499,499",orange,995.5,2019-01-01 05:21:43.673078
1.0,12,"497,499,498",orange,994.5,2019-01-01 05:42:04.653595
1.0,8,"496,499,498",green_tea,993.5,2019-01-01 06:02:25.468151
1.0,8,"495,499,498",green_tea,992.5,2019-01-01 06:18:02.546984
0.5,13,"495,498,498",pear,992.0,2019-01-01 06:33:36.209371
0.5,8,"494,498,498",green_tea,991.5,2019-01-01 06:49:12.797625
1.0,8,"493,498,498",green_tea,990.5,2019-01-01 07:04:50.344478
0.5,8,"492,498,498",green_tea,990.0,2019-01-01 07:17:28.431378
0.5,-1,"492,498,498",water,989.5,2019-01-01 07:30:05.030943
1.0,8,"491,498,498",green_tea,988.5,2019-01-01 07:42:44.389962
0.5,13,"491,497,498",pear,988.0,2019-01-01 07:55:21.445354
1.0,13,"491,496,498",pear,987.0,2019-01-01 08:08:00.243371
0.5,13,"491,495,498",pear,986.5,2019-01-01 08:18:48.631584
1.0,13,"491,494,498",pear,985.5,2019-01-01 08:29:35.475242
0.5,-1,"491,494,498",water,985.0,2019-01-01 08:40:17.997861
1.0,12,"491,494,497",orange,984.0,2019-01-01 08:50:59.737982
1.0,8,"490,494,497",green_tea,983.0,2019-01-01 09:01:41.907876
0.5,12,"490,494,496",orange,982.5,2019-01-01 09:11:10.199715
1.0,8,"489,494,496",green_tea,981.5,2019-01-01 09:20:39.249167
0.5,12,"489,494,495",orange,981.0,2019-01-01 09:30:08.194871
1.0,-1,"489,494,495",water,980.0,2019-01-01 09:39:37.959372
1.0,12,"489,494,494",orange,979.0,2019-01-01 09:49:06.602356
1.0,8,"488,494,494",green_tea,978.0,2019-01-01 09:58:35.737930
1.0,8,"487,494,494",green_tea,977.0,2019-01-01 10:08:04.624958
0.5,-1,"487,494,494",water,976.5,2019-01-01 10:16:47.873513
1.0,12,"487,494,493",orange,975.5,2019-01-01 10:25:31.360601
0.5,-1,"487,494,493",water,975.0,2019-01-01 10:34:14.440546
1.0,8,"486,494,493",green_tea,974.0,2019-01-01 10:42:57.818519
1.0,12,"486,494,492",orange,973.0,2019-01-01 10:51:39.917006
1.0,8,"485,494,492",green_tea,972.0,2019-01-01 11:00:22.115236
1.0,12,"485,494,491",orange,971.0,2019-01-01 11:08:39.030817
0.5,12,"485,494,490",orange,970.5,2019-01-01 11:16:56.312422
1.0,-1,"485,494,490",water,969.5,2019-01-01 11:25:14.430593
1.0,12,"485,494,489",orange,968.5,2019-01-01 11:33:32.067384
