amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,2,"499,500,500",grapefruit,499.0,2019-01-01 01:31:47.682871
0.5,2,"498,500,500",grapefruit,498.5,2019-01-01 02:40:26.006071
1.0,2,"497,500,500",grapefruit,497.5,2019-01-01 03:19:41.055451
1.0,2,"496,500,500",grapefruit,496.5,2019-01-01 03:43:02.997191
1.0,6,"496,499,500",mango,495.5,2019-01-01 04:06:27.176295
1.0,6,"496,498,500",mango,494.5,2019-01-01 04:21:45.895602
1.0,2,"495,498,500",grapefruit,493.5,2019-01-01 04:37:04.382237
1.0,2,"494,498,500",grapefruit,492.5,2019-01-01 04:52:29.303477
0.5,23,"494,498,499",key_lime,492.0,2019-01-01 05:07:47.961232
0.5,2,"493,498,499",grapefruit,491.5,2019-01-01 05:18:47.050222
1.0,2,"492,498,499",grapefruit,490.5,2019-01-01 05:29:47.392758
0.5,2,"491,498,499",grapefruit,490.0,2019-01-01 05:40:46.310368
0.5,-1,"491,498,499",water,489.5,2019-01-01 05:51:42.825381
1.0,2,"490,498,499",grapefruit,488.5,2019-01-01 06:02:43.797936
0.5,6,"490,497,499",mango,488.0,2019-01-01 06:11:06.404583
1.0,23,"490,497,498",key_lime,487.0,2019-01-01 06:19:31.163877
0.5,2,"489,497,498",grapefruit,486.5,2019-01-01 06:28:01.697666
1.0,6,"489,496,498",mango,485.5,2019-01-01 06:36:29.984830
0.5,-1,"489,496,498",water,485.0,2019-01-01 06:44:51.986845
1.0,6,"489,495,498",mango,484.0,2019-01-01 06:53:12.850682
1.0,2,"488,495,498",grapefruit,483.0,2019-01-01 07:01:34.339643
0.5,6,"488,494,498",mango,482.5,2019-01-01 07:08:19.934534
1.0,2,"487,494,498",grapefruit,481.5,2019-01-01 07:15:06.536983
0.5,6,"487,493,498",mango,481.0,2019-01-01 07:21:53.001456
1.0,-1,"487,493,498",water,480.0,2019-01-01 07:28:40.554855
1.0,6,"487,492,498",mango,479.0,2019-01-01 07:35:26.616738
1.0,2,"486,492,498",grapefruit,478.0,2019-01-01 07:42:13.333720
1.0,2,"485,492,498",grapefruit,477.0,2019-01-01 07:48:59.720159
0.5,-1,"485,492,498",water,476.5,2019-01-01 07:55:46.607288
1.0,6,"485,491,498",mango,475.5,2019-01-01 08:02:33.839540
0.5,-1,"485,491,498",water,475.0,2019-01-01 08:08:19.186094
1.0,2,"484,491,498",grapefruit,474.0,2019-01-01 08:14:04.898856
1.0,6,"484,490,498",mango,473.0,2019-01-01 08:19:49.039428
1.0,2,"483,490,498",grapefruit,472.0,2019-01-01 08:25:33.302561
1.0,2,"482,490,498",grapefruit,471.0,2019-01-01 08:31:17.525536
0.5,2,"481,490,498",grapefruit,470.5,2019-01-01 08:37:05.288133
0.5,-1,"481,490,498",water,470.0,2019-01-01 08:42:52.232839
1.0,-1,"481,490,498",water,469.0,2019-01-01 08:48:40.932962
0.5,2,"480,490,498",grapefruit,468.5,2019-01-01 08:54:26.118471
1.0,2,"479,490,498",grapefruit,467.5,2019-01-01 09:00:10.318292
1.0,2,"478,490,498",grapefruit,466.5,2019-01-01 09:05:16.282734
1.0,6,"478,489,498",mango,465.5,2019-01-01 09:10:21.233368
0.5,-1,"478,489,498",water,465.0,2019-01-01 09:15:26.196578
0.5,6,"478,488,498",mango,464.5,2019-01-01 09:20:37.712603
0.5,2,"477,488,498",grapefruit,464.0,2019-01-01 09:25:43.646377
1.0,6,"477,487,498",mango,463.0,2019-01-01 09:30:48.590090
1.0,6,"477,486,498",mango,462.0,2019-01-01 09:35:56.232558
1.0,2,"476,486,498",grapefruit,461.0,2019-01-01 09:41:02.673571
0.5,-1,"476,486,498",water,460.5,2019-01-01 09:46:07.483769
1.0,2,"475,486,498",grapefruit,459.5,2019-01-01 09:51:13.405193
0.5,2,"474,486,498",grapefruit,459.0,2019-01-01 09:56:21.734975
1.0,2,"473,486,498",grapefruit,458.0,2019-01-01 10:01:26.428856
1.0,2,"472,486,498",grapefruit,457.0,2019-01-01 10:06:07.635831
0.5,6,"472,485,498",mango,456.5,2019-01-01 10:10:49.860840
1.0,2,"471,485,498",grapefruit,455.5,2019-01-01 10:15:30.581106
1.0,6,"471,484,498",mango,454.5,2019-01-01 10:20:16.333057
0.5,2,"470,484,498",grapefruit,454.0,2019-01-01 10:24:58.856082
1.0,-1,"470,484,498",water,453.0,2019-01-01 10:29:39.420517
1.0,2,"469,484,498",grapefruit,452.0,2019-01-01 10:34:19.952160
0.5,2,"468,484,498",grapefruit,451.5,2019-01-01 10:39:00.041753
1.0,2,"467,484,498",grapefruit,450.5,2019-01-01 10:43:41.288227
0.5,6,"467,483,498",mango,450.0,2019-01-01 10:48:22.754802
0.5,6,"467,482,498",mango,449.5,2019-01-01 10:53:03.077098
1.0,23,"467,482,497",key_lime,448.5,2019-01-01 10:57:43.131218
0.5,23,"467,482,496",key_lime,448.0,2019-01-01 11:02:24.433542
1.0,-1,"467,482,496",water,447.0,2019-01-01 11:06:51.471551
1.0,6,"467,481,496",mango,446.0,2019-01-01 11:11:18.286664
1.0,2,"466,481,496",grapefruit,445.0,2019-01-01 11:15:44.858841
1.0,-1,"466,481,496",water,444.0,2019-01-01 11:20:11.895089
0.5,6,"466,480,496",mango,443.5,2019-01-01 11:24:38.435149
0.5,6,"466,479,496",mango,443.0,2019-01-01 11:29:05.087003
0.5,-1,"466,479,496",water,442.5,2019-01-01 11:33:32.274334
1.0,-1,"466,479,496",water,441.5,2019-01-01 11:37:58.881863
1.0,2,"465,479,496",grapefruit,440.5,2019-01-01 11:42:25.525328
1.0,23,"465,479,495",key_lime,439.5,2019-01-01 11:46:53.640969
0.5,-1,"465,479,495",water,439.0,2019-01-01 11:51:21.249137
1.0,23,"465,479,494",key_lime,438.0,2019-01-01 11:55:48.453374
1.0,6,"465,478,494",mango,437.0,2019-01-01 12:00:15.518066
1.0,-1,"465,478,494",water,436.0,2019-01-01 12:04:37.807011
1.0,2,"464,478,494",grapefruit,435.0,2019-01-01 12:09:02.005013
1.0,6,"464,477,494",mango,434.0,2019-01-01 12:13:24.648737
1.0,-1,"464,477,494",water,433.0,2019-01-01 12:17:48.489135
1.0,2,"463,477,494",grapefruit,432.0,2019-01-01 12:22:11.772227
1.0,23,"463,477,493",key_lime,431.0,2019-01-01 12:26:36.590713
0.5,2,"462,477,493",grapefruit,430.5,2019-01-01 12:31:00.597474
1.0,6,"462,476,493",mango,429.5,2019-01-01 12:35:23.129232
1.0,6,"462,475,493",mango,428.5,2019-01-01 12:39:47.195491
0.5,6,"462,474,493",mango,428.0,2019-01-01 12:44:09.469825
1.0,2,"461,474,493",grapefruit,427.0,2019-01-01 12:48:33.503474
1.0,-1,"461,474,493",water,426.0,2019-01-01 12:52:55.816072
1.0,-1,"461,474,493",water,425.0,2019-01-01 12:57:19.181796
0.5,2,"460,474,493",grapefruit,424.5,2019-01-01 13:01:41.433808
0.5,-1,"460,474,493",water,424.0,2019-01-01 13:06:08.187135
1.0,2,"459,474,493",grapefruit,423.0,2019-01-01 13:10:34.737254
0.5,2,"458,474,493",grapefruit,422.5,2019-01-01 13:15:01.359855
0.5,2,"457,474,493",grapefruit,422.0,2019-01-01 13:19:28.000964
1.0,2,"456,474,493",grapefruit,421.0,2019-01-01 13:23:55.079682
0.5,6,"456,473,493",mango,420.5,2019-01-01 13:28:26.362589
1.0,-1,"456,473,493",water,419.5,2019-01-01 13:32:53.392583
0.5,-1,"456,473,493",water,419.0,2019-01-01 13:37:20.636124
0.5,6,"456,472,493",mango,418.5,2019-01-01 13:41:47.686384
0.5,23,"456,472,492",key_lime,418.0,2019-01-01 13:46:14.298461
1.0,6,"456,471,492",mango,417.0,2019-01-01 13:50:41.132255
1.0,2,"455,471,492",grapefruit,416.0,2019-01-01 13:55:07.794587
1.0,6,"455,470,492",mango,415.0,2019-01-01 13:59:34.611338
1.0,-1,"455,470,492",water,414.0,2019-01-01 14:04:02.932956
0.5,-1,"455,470,492",water,413.5,2019-01-01 14:08:48.300145
1.0,-1,"455,470,492",water,412.5,2019-01-01 14:13:30.026567
0.5,2,"454,470,492",grapefruit,412.0,2019-01-01 14:18:10.731246
1.0,6,"454,469,492",mango,411.0,2019-01-01 14:22:52.951577
1.0,2,"453,469,492",grapefruit,410.0,2019-01-01 14:27:35.911895
1.0,6,"453,468,492",mango,409.0,2019-01-01 14:32:16.412372
1.0,6,"453,467,492",mango,408.0,2019-01-01 14:36:56.608186
1.0,6,"453,466,492",mango,407.0,2019-01-01 14:41:37.181537
0.5,-1,"453,466,492",water,406.5,2019-01-01 14:46:17.663186
1.0,2,"452,466,492",grapefruit,405.5,2019-01-01 14:51:00.618884
0.5,-1,"452,466,492",water,405.0,2019-01-01 14:55:41.916586
1.0,23,"452,466,491",key_lime,404.0,2019-01-01 15:00:26.005150
0.5,2,"451,466,491",grapefruit,403.5,2019-01-01 15:05:31.089756
0.5,2,"450,466,491",grapefruit,403.0,2019-01-01 15:10:35.903287
1.0,6,"450,465,491",mango,402.0,2019-01-01 15:15:40.696048
0.5,6,"450,464,491",mango,401.5,2019-01-01 15:20:45.696234
0.5,2,"449,464,491",grapefruit,401.0,2019-01-01 15:25:51.358101
1.0,6,"449,463,491",mango,400.0,2019-01-01 15:30:57.850941
0.5,6,"449,462,491",mango,399.5,2019-01-01 15:36:03.184142
0.5,2,"448,462,491",grapefruit,399.0,2019-01-01 15:41:09.544801
1.0,-1,"448,462,491",water,398.0,2019-01-01 15:46:16.094722
0.5,-1,"448,462,491",water,397.5,2019-01-01 15:51:21.082821
0.5,6,"448,461,491",mango,397.0,2019-01-01 15:56:26.566078
1.0,-1,"448,461,491",water,396.0,2019-01-01 16:01:32.557103
0.5,2,"447,461,491",grapefruit,395.5,2019-01-01 16:07:20.165833
1.0,6,"447,460,491",mango,394.5,2019-01-01 16:13:07.352051
0.5,2,"446,460,491",grapefruit,394.0,2019-01-01 16:18:52.860263
1.0,2,"445,460,491",grapefruit,393.0,2019-01-01 16:24:37.016265
1.0,-1,"445,460,491",water,392.0,2019-01-01 16:30:21.784675
1.0,6,"445,459,491",mango,391.0,2019-01-01 16:36:06.355976
1.0,6,"445,458,491",mango,390.0,2019-01-01 16:41:50.714360
1.0,6,"445,457,491",mango,389.0,2019-01-01 16:47:38.845132
1.0,2,"444,457,491",grapefruit,388.0,2019-01-01 16:53:24.810024
0.5,6,"444,456,491",mango,387.5,2019-01-01 16:59:10.225835
1.0,2,"443,456,491",grapefruit,386.5,2019-01-01 17:04:55.117376
1.0,2,"442,456,491",grapefruit,385.5,2019-01-01 17:11:43.560534
1.0,2,"441,456,491",grapefruit,384.5,2019-01-01 17:18:30.335136
0.5,6,"441,455,491",mango,384.0,2019-01-01 17:25:15.966334
0.5,2,"440,455,491",grapefruit,383.5,2019-01-01 17:32:01.188573
0.5,2,"439,455,491",grapefruit,383.0,2019-01-01 17:38:47.103110
1.0,6,"439,454,491",mango,382.0,2019-01-01 17:45:34.019992
1.0,2,"438,454,491",grapefruit,381.0,2019-01-01 17:52:22.349543
1.0,2,"437,454,491",grapefruit,380.0,2019-01-01 17:59:09.267987
1.0,6,"437,453,491",mango,379.0,2019-01-01 18:05:56.553033
1.0,2,"436,453,491",grapefruit,378.0,2019-01-01 18:14:17.234890
1.0,6,"436,452,491",mango,377.0,2019-01-01 18:22:39.251599
1.0,2,"435,452,491",grapefruit,376.0,2019-01-01 18:31:01.004348
1.0,6,"435,451,491",mango,375.0,2019-01-01 18:39:21.829981
1.0,-1,"435,451,491",water,374.0,2019-01-01 18:47:43.504342
1.0,6,"435,450,491",mango,373.0,2019-01-01 18:56:04.133965
0.5,2,"434,450,491",grapefruit,372.5,2019-01-01 19:04:26.722917
0.5,6,"434,449,491",mango,372.0,2019-01-01 19:15:21.681521
1.0,6,"434,448,491",mango,371.0,2019-01-01 19:26:17.107359
1.0,2,"433,448,491",grapefruit,370.0,2019-01-01 19:37:15.727667
1.0,6,"433,447,491",mango,369.0,2019-01-01 19:48:10.334643
0.5,2,"432,447,491",grapefruit,368.5,2019-01-01 19:59:09.235541
1.0,6,"432,446,491",mango,367.5,2019-01-01 20:10:06.021617
1.0,2,"431,446,491",grapefruit,366.5,2019-01-01 20:25:24.482283
0.5,2,"430,446,491",grapefruit,366.0,2019-01-01 20:40:49.841309
1.0,6,"430,445,491",mango,365.0,2019-01-01 20:56:08.138180
0.5,23,"430,445,490",key_lime,364.5,2019-01-01 21:11:34.489236
0.5,6,"430,444,490",mango,364.0,2019-01-01 21:34:56.740467
1.0,-1,"430,444,490",water,363.0,2019-01-01 21:58:20.249897
0.5,-1,"430,444,490",water,362.5,2019-01-01 22:21:45.492841
0.5,2,"429,444,490",grapefruit,362.0,2019-01-01 23:01:13.228585
1.0,2,"428,444,490",grapefruit,361.0,2019-01-02 00:09:44.565105
1.0,2,"427,444,490",grapefruit,360.0,2019-01-02 01:41:52.694984
1.0,6,"427,443,490",mango,359.0,2019-01-02 02:50:36.043805
0.5,2,"426,443,490",grapefruit,358.5,2019-01-02 03:29:58.048354
1.0,2,"425,443,490",grapefruit,357.5,2019-01-02 03:53:41.631950
1.0,2,"424,443,490",grapefruit,356.5,2019-01-02 04:17:03.469474
1.0,6,"424,442,490",mango,355.5,2019-01-02 04:32:30.087656
0.5,6,"424,441,490",mango,355.0,2019-01-02 04:47:51.754952
1.0,-1,"424,441,490",water,354.0,2019-01-02 05:03:11.330360
1.0,6,"424,440,490",mango,353.0,2019-01-02 05:14:08.010947
1.0,2,"423,440,490",grapefruit,352.0,2019-01-02 05:25:03.057457
1.0,6,"423,439,490",mango,351.0,2019-01-02 05:35:58.965619
0.5,2,"422,439,490",grapefruit,350.5,2019-01-02 05:46:55.042995
1.0,2,"421,439,490",grapefruit,349.5,2019-01-02 05:57:49.748689
0.5,-1,"421,439,490",water,349.0,2019-01-02 06:08:46.992162
1.0,2,"420,439,490",grapefruit,348.0,2019-01-02 06:17:07.613046
1.0,2,"419,439,490",grapefruit,347.0,2019-01-02 06:25:29.129251
1.0,6,"419,438,490",mango,346.0,2019-01-02 06:33:50.453528
0.5,6,"419,437,490",mango,345.5,2019-01-02 06:42:12.035252
0.5,-1,"419,437,490",water,345.0,2019-01-02 06:50:36.686291
0.5,2,"418,437,490",grapefruit,344.5,2019-01-02 06:59:00.450341
1.0,2,"417,437,490",grapefruit,343.5,2019-01-02 07:07:31.507776
0.5,-1,"417,437,490",water,343.0,2019-01-02 07:14:19.896598
1.0,6,"417,436,490",mango,342.0,2019-01-02 07:21:05.312864
1.0,6,"417,435,490",mango,341.0,2019-01-02 07:27:51.523645
0.5,-1,"417,435,490",water,340.5,2019-01-02 07:34:41.430960
1.0,2,"416,435,490",grapefruit,339.5,2019-01-02 07:41:27.253407
1.0,6,"416,434,490",mango,338.5,2019-01-02 07:48:13.325592
1.0,2,"415,434,490",grapefruit,337.5,2019-01-02 07:54:59.702302
1.0,2,"414,434,490",grapefruit,336.5,2019-01-02 08:01:45.015747
0.5,6,"414,433,490",mango,336.0,2019-01-02 08:07:31.573836
1.0,2,"413,433,490",grapefruit,335.0,2019-01-02 08:13:17.086433
1.0,2,"412,433,490",grapefruit,334.0,2019-01-02 08:19:06.138544
1.0,6,"412,432,490",mango,333.0,2019-01-02 08:24:50.650238
0.5,6,"412,431,490",mango,332.5,2019-01-02 08:30:35.271260
0.5,2,"411,431,490",grapefruit,332.0,2019-01-02 08:36:20.047282
0.5,-1,"411,431,490",water,331.5,2019-01-02 08:42:04.891960
1.0,23,"411,431,489",key_lime,330.5,2019-01-02 08:47:53.076437
1.0,6,"411,430,489",mango,329.5,2019-01-02 08:53:38.006011
1.0,-1,"411,430,489",water,328.5,2019-01-02 08:59:22.624914
0.5,6,"411,429,489",mango,328.0,2019-01-02 09:05:09.146253
1.0,6,"411,428,489",mango,327.0,2019-01-02 09:10:13.927871
1.0,6,"411,427,489",mango,326.0,2019-01-02 09:15:18.764066
0.5,6,"411,426,489",mango,325.5,2019-01-02 09:20:24.172460
1.0,2,"410,426,489",grapefruit,324.5,2019-01-02 09:25:28.963693
0.5,6,"410,425,489",mango,324.0,2019-01-02 09:30:34.004149
0.5,6,"410,424,489",mango,323.5,2019-01-02 09:35:39.531120
0.5,6,"410,423,489",mango,323.0,2019-01-02 09:40:44.628478
0.5,6,"410,422,489",mango,322.5,2019-01-02 09:45:49.338922
