amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,22,"499,500,500",mint,499.0,2019-01-01 02:30:35.185654
0.5,22,"498,500,500",mint,498.5,2019-01-01 03:35:02.746804
1.0,20,"498,500,499",strawberry,497.5,2019-01-01 04:13:23.046128
1.0,22,"497,500,499",mint,496.5,2019-01-01 04:38:28.985597
1.0,13,"497,499,499",pear,495.5,2019-01-01 05:03:36.390141
1.0,13,"497,498,499",pear,494.5,2019-01-01 05:21:31.048165
1.0,13,"497,497,499",pear,493.5,2019-01-01 05:39:25.540227
1.0,22,"496,497,499",mint,492.5,2019-01-01 05:57:24.621983
0.5,20,"496,497,498",strawberry,492.0,2019-01-01 06:15:19.236103
0.5,22,"495,497,498",mint,491.5,2019-01-01 06:29:03.930089
1.0,22,"494,497,498",mint,490.5,2019-01-01 06:42:49.582673
0.5,13,"494,496,498",pear,490.0,2019-01-01 06:56:34.145604
0.5,-1,"494,496,498",water,489.5,2019-01-01 07:10:16.871243
1.0,20,"494,496,497",strawberry,488.5,2019-01-01 07:21:25.648890
0.5,20,"494,496,496",strawberry,488.0,2019-01-01 07:32:32.122909
1.0,20,"494,496,495",strawberry,487.0,2019-01-01 07:43:40.339553
0.5,20,"494,496,494",strawberry,486.5,2019-01-01 07:54:53.230803
1.0,20,"494,496,493",strawberry,485.5,2019-01-01 08:06:04.303351
0.5,-1,"494,496,493",water,485.0,2019-01-01 08:15:29.898660
1.0,13,"494,495,493",pear,484.0,2019-01-01 08:24:54.711472
1.0,22,"493,495,493",mint,483.0,2019-01-01 08:34:19.954056
0.5,13,"493,494,493",pear,482.5,2019-01-01 08:43:44.879270
1.0,13,"493,493,493",pear,481.5,2019-01-01 08:53:10.660163
0.5,20,"493,493,492",strawberry,481.0,2019-01-01 09:02:36.323879
1.0,-1,"493,493,492",water,480.0,2019-01-01 09:10:57.977466
1.0,13,"493,492,492",pear,479.0,2019-01-01 09:19:18.509536
1.0,22,"492,492,492",mint,478.0,2019-01-01 09:27:39.534195
1.0,22,"491,492,492",mint,477.0,2019-01-01 09:36:00.310309
0.5,-1,"491,492,492",water,476.5,2019-01-01 09:44:21.462907
1.0,13,"491,491,492",pear,475.5,2019-01-01 09:52:42.875014
0.5,-1,"491,491,492",water,475.0,2019-01-01 10:01:03.844173
1.0,13,"491,490,492",pear,474.0,2019-01-01 10:08:44.616804
0.5,-1,"491,490,492",water,473.5,2019-01-01 10:16:25.586856
1.0,22,"490,490,492",mint,472.5,2019-01-01 10:24:05.179742
1.0,13,"490,489,492",pear,471.5,2019-01-01 10:31:44.739948
0.5,13,"490,488,492",pear,471.0,2019-01-01 10:39:24.684775
1.0,-1,"490,488,492",water,470.0,2019-01-01 10:47:05.508678
1.0,13,"490,487,492",pear,469.0,2019-01-01 10:54:45.826740
0.5,-1,"490,487,492",water,468.5,2019-01-01 11:02:27.097224
1.0,20,"490,487,491",strawberry,467.5,2019-01-01 11:09:44.904931
1.0,22,"489,487,491",mint,466.5,2019-01-01 11:17:03.284995
1.0,20,"489,487,490",strawberry,465.5,2019-01-01 11:24:20.778261
0.5,-1,"489,487,490",water,465.0,2019-01-01 11:31:38.282527
0.5,13,"489,486,490",pear,464.5,2019-01-01 11:39:01.518673
0.5,22,"488,486,490",mint,464.0,2019-01-01 11:46:19.871911
1.0,13,"488,485,490",pear,463.0,2019-01-01 11:53:37.359123
1.0,13,"488,484,490",pear,462.0,2019-01-01 12:00:57.206990
1.0,22,"487,484,490",mint,461.0,2019-01-01 12:08:08.884091
0.5,-1,"487,484,490",water,460.5,2019-01-01 12:15:19.157831
1.0,13,"487,483,490",pear,459.5,2019-01-01 12:22:30.387810
1.0,22,"486,483,490",mint,458.5,2019-01-01 12:29:40.574580
0.5,22,"485,483,490",mint,458.0,2019-01-01 12:36:52.248731
1.0,22,"484,483,490",mint,457.0,2019-01-01 12:44:05.310127
0.5,22,"483,483,490",mint,456.5,2019-01-01 12:51:17.107403
0.5,20,"483,483,489",strawberry,456.0,2019-01-01 12:58:27.344984
1.0,20,"483,483,488",strawberry,455.0,2019-01-01 13:05:40.585830
1.0,20,"483,483,487",strawberry,454.0,2019-01-01 13:12:58.097395
0.5,-1,"483,483,487",water,453.5,2019-01-01 13:20:15.934079
0.5,22,"482,483,487",mint,453.0,2019-01-01 13:27:33.489646
0.5,-1,"482,483,487",water,452.5,2019-01-01 13:34:51.476441
1.0,22,"481,483,487",mint,451.5,2019-01-01 13:42:10.264260
1.0,20,"481,483,486",strawberry,450.5,2019-01-01 13:49:27.884862
0.5,13,"481,482,486",pear,450.0,2019-01-01 13:56:45.540181
1.0,13,"481,481,486",pear,449.0,2019-01-01 14:04:03.864978
0.5,20,"481,481,485",strawberry,448.5,2019-01-01 14:11:43.455613
0.5,-1,"481,481,485",water,448.0,2019-01-01 14:19:23.173574
1.0,20,"481,481,484",strawberry,447.0,2019-01-01 14:27:05.043215
1.0,-1,"481,481,484",water,446.0,2019-01-01 14:34:45.847078
0.5,22,"480,481,484",mint,445.5,2019-01-01 14:42:25.415749
1.0,22,"479,481,484",mint,444.5,2019-01-01 14:50:09.817244
0.5,20,"479,481,483",strawberry,444.0,2019-01-01 14:57:49.950658
1.0,13,"479,480,483",pear,443.0,2019-01-01 15:05:29.917061
1.0,13,"479,479,483",pear,442.0,2019-01-01 15:13:51.218717
1.0,13,"479,478,483",pear,441.0,2019-01-01 15:22:11.973065
1.0,20,"479,478,482",strawberry,440.0,2019-01-01 15:30:32.970812
0.5,20,"479,478,481",strawberry,439.5,2019-01-01 15:38:54.044859
1.0,20,"479,478,480",strawberry,438.5,2019-01-01 15:47:14.054377
1.0,13,"479,477,480",pear,437.5,2019-01-01 15:55:38.174273
0.5,22,"478,477,480",mint,437.0,2019-01-01 16:03:58.679411
1.0,13,"478,476,480",pear,436.0,2019-01-01 16:13:24.677768
1.0,-1,"478,476,480",water,435.0,2019-01-01 16:22:49.577473
1.0,20,"478,476,479",strawberry,434.0,2019-01-01 16:32:22.164696
1.0,22,"477,476,479",mint,433.0,2019-01-01 16:41:47.519328
0.5,22,"476,476,479",mint,432.5,2019-01-01 16:51:15.058675
1.0,-1,"476,476,479",water,431.5,2019-01-01 17:00:40.491770
0.5,13,"476,475,479",pear,431.0,2019-01-01 17:11:46.435564
1.0,22,"475,475,479",mint,430.0,2019-01-01 17:22:51.562493
0.5,20,"475,475,478",strawberry,429.5,2019-01-01 17:33:56.828234
1.0,-1,"475,475,478",water,428.5,2019-01-01 17:45:06.672724
1.0,22,"474,475,478",mint,427.5,2019-01-01 17:56:11.634968
0.5,20,"474,475,477",strawberry,427.0,2019-01-01 18:07:17.904428
1.0,-1,"474,475,477",water,426.0,2019-01-01 18:21:01.132045
1.0,20,"474,475,476",strawberry,425.0,2019-01-01 18:34:44.105561
0.5,20,"474,475,475",strawberry,424.5,2019-01-01 18:48:25.462956
1.0,20,"474,475,474",strawberry,423.5,2019-01-01 19:02:08.345531
0.5,13,"474,474,474",pear,423.0,2019-01-01 19:20:07.883898
0.5,13,"474,473,474",pear,422.5,2019-01-01 19:38:02.968078
1.0,-1,"474,473,474",water,421.5,2019-01-01 19:55:59.855601
1.0,13,"474,472,474",pear,420.5,2019-01-01 20:13:59.550650
0.5,22,"473,472,474",mint,420.0,2019-01-01 20:39:06.822812
1.0,13,"473,471,474",pear,419.0,2019-01-01 21:04:15.830353
0.5,-1,"473,471,474",water,418.5,2019-01-01 21:42:37.562878
1.0,22,"472,471,474",mint,417.5,2019-01-01 22:20:58.177146
1.0,-1,"472,471,474",water,416.5,2019-01-01 23:25:20.896413
1.0,13,"472,470,474",pear,415.5,2019-01-02 01:17:43.798052
