amount_vended_L,flavor_id,flavor_levels_after,flavor_name,tank_level_after,timestamp
1.0,20,"500,499,500",strawberry,749.0,2019-01-01 03:48:58.678403
1.0,21,"500,499,499",blueberry,748.0,2019-01-01 04:47:32.771886
0.5,11,"499,499,499",lemonade,747.5,2019-01-01 05:25:47.152411
0.5,-1,"499,499,499",water,747.0,2019-01-01 05:53:00.248563
1.0,11,"498,499,499",lemonade,746.0,2019-01-01 06:20:14.607964
1.0,11,"497,499,499",lemonade,745.0,2019-01-01 06:41:03.999907
1.0,20,"497,498,499",strawberry,744.0,2019-01-01 07:01:53.264938
1.0,21,"497,498,498",blueberry,743.0,2019-01-01 07:18:47.419326
0.5,11,"496,498,498",lemonade,742.5,2019-01-01 07:35:38.808010
1.0,-1,"496,498,498",water,741.5,2019-01-01 07:52:30.993202
1.0,11,"495,498,498",lemonade,740.5,2019-01-01 08:09:24.373569
0.5,11,"494,498,498",lemonade,740.0,2019-01-01 08:23:45.121622
1.0,11,"493,498,498",lemonade,739.0,2019-01-01 08:38:04.941374
1.0,11,"492,498,498",lemonade,738.0,2019-01-01 08:52:27.213542
0.5,-1,"492,498,498",water,737.5,2019-01-01 09:06:46.064155
0.5,21,"492,498,497",blueberry,737.0,2019-01-01 09:19:26.368483
1.0,20,"492,497,497",strawberry,736.0,2019-01-01 09:32:07.757100
1.0,20,"492,496,497",strawberry,735.0,2019-01-01 09:44:48.204148
0.5,11,"491,496,497",lemonade,734.5,2019-01-01 09:57:28.877227
1.0,-1,"491,496,497",water,733.5,2019-01-01 10:10:09.096330
0.5,20,"491,495,497",strawberry,733.0,2019-01-01 10:21:48.620338
0.5,11,"490,495,497",lemonade,732.5,2019-01-01 10:33:27.811220
1.0,21,"490,495,496",blueberry,731.5,2019-01-01 10:45:07.496331
0.5,11,"489,495,496",lemonade,731.0,2019-01-01 10:56:47.086081
1.0,-1,"489,495,496",water,730.0,2019-01-01 11:08:27.428443
1.0,11,"488,495,496",lemonade,729.0,2019-01-01 11:19:32.923861
1.0,11,"487,495,496",lemonade,728.0,2019-01-01 11:30:40.070764
0.5,21,"487,495,495",blueberry,727.5,2019-01-01 11:41:45.280724
0.5,11,"486,495,495",lemonade,727.0,2019-01-01 11:52:54.656299
1.0,11,"485,495,495",lemonade,726.0,2019-01-01 12:04:00.921504
1.0,11,"484,495,495",lemonade,725.0,2019-01-01 12:14:55.172225
1.0,21,"484,495,494",blueberry,724.0,2019-01-01 12:25:50.524592
0.5,-1,"484,495,494",water,723.5,2019-01-01 12:36:46.061787
1.0,20,"484,494,494",strawberry,722.5,2019-01-01 12:47:40.309675
0.5,11,"483,494,494",lemonade,722.0,2019-01-01 12:58:35.171399
0.5,20,"483,493,494",strawberry,721.5,2019-01-01 13:09:32.085547
0.5,-1,"483,493,494",water,721.0,2019-01-01 13:20:39.201019
1.0,-1,"483,493,494",water,720.0,2019-01-01 13:31:47.676011
0.5,21,"483,493,493",blueberry,719.5,2019-01-01 13:42:53.429035
1.0,21,"483,493,492",blueberry,718.5,2019-01-01 13:54:00.106825
1.0,21,"483,493,491",blueberry,717.5,2019-01-01 14:05:06.156861
1.0,-1,"483,493,491",water,716.5,2019-01-01 14:16:49.336485
0.5,-1,"483,493,491",water,716.0,2019-01-01 14:28:28.310483
0.5,11,"482,493,491",lemonade,715.5,2019-01-01 14:40:13.307617
0.5,20,"482,492,491",strawberry,715.0,2019-01-01 14:51:53.173727
1.0,11,"481,492,491",lemonade,714.0,2019-01-01 15:03:34.071347
1.0,11,"480,492,491",lemonade,713.0,2019-01-01 15:16:17.193016
1.0,21,"480,492,490",blueberry,712.0,2019-01-01 15:28:59.113231
0.5,-1,"480,492,490",water,711.5,2019-01-01 15:41:39.402630
1.0,20,"480,491,490",strawberry,710.5,2019-01-01 15:54:20.803254
1.0,21,"480,491,489",blueberry,709.5,2019-01-01 16:07:00.991587
0.5,20,"480,490,489",strawberry,709.0,2019-01-01 16:21:21.532208
1.0,-1,"480,490,489",water,708.0,2019-01-01 16:35:40.131418
0.5,20,"480,489,489",strawberry,707.5,2019-01-01 16:50:00.833640
0.5,-1,"480,489,489",water,707.0,2019-01-01 17:04:19.460131
1.0,21,"480,489,488",blueberry,706.0,2019-01-01 17:21:15.162005
1.0,21,"480,489,487",blueberry,705.0,2019-01-01 17:38:06.492926
0.5,-1,"480,489,487",water,704.5,2019-01-01 17:54:58.318152
0.5,20,"480,488,487",strawberry,704.0,2019-01-01 18:11:49.715973
1.0,11,"479,488,487",lemonade,703.0,2019-01-01 18:32:38.795779
1.0,11,"478,488,487",lemonade,702.0,2019-01-01 18:53:30.782098
1.0,-1,"478,488,487",water,701.0,2019-01-01 19:14:19.813032
0.5,11,"477,488,487",lemonade,700.5,2019-01-01 19:41:33.122151
0.5,21,"477,488,486",blueberry,700.0,2019-01-01 20:08:46.862661
0.5,21,"477,488,485",blueberry,699.5,2019-01-01 20:46:56.722892
0.5,-1,"477,488,485",water,699.0,2019-01-01 21:25:07.000336
1.0,21,"477,488,484",blueberry,698.0,2019-01-01 22:23:35.324367
1.0,-1,"477,488,484",water,697.0,2019-01-02 00:01:37.592780
0.5,21,"477,488,483",blueberry,696.5,2019-01-02 03:50:36.322330
0.5,11,"476,488,483",lemonade,696.0,2019-01-02 04:49:02.341650
1.0,-1,"476,488,483",water,695.0,2019-01-02 05:27:13.059729
1.0,11,"475,488,483",lemonade,694.0,2019-01-02 05:54:27.256153
1.0,20,"475,487,483",strawberry,693.0,2019-01-02 06:21:43.354650
1.0,11,"474,487,483",lemonade,692.0,2019-01-02 06:42:33.596334
1.0,11,"473,487,483",lemonade,691.0,2019-01-02 07:03:22.924900
0.5,21,"473,487,482",blueberry,690.5,2019-01-02 07:20:14.501449
1.0,11,"472,487,482",lemonade,689.5,2019-01-02 07:37:06.394125
1.0,11,"471,487,482",lemonade,688.5,2019-01-02 07:53:57.348073
1.0,11,"470,487,482",lemonade,687.5,2019-01-02 08:10:50.188597
1.0,11,"469,487,482",lemonade,686.5,2019-01-02 08:25:09.749615
1.0,11,"468,487,482",lemonade,685.5,2019-01-02 08:39:29.898780
1.0,-1,"468,487,482",water,684.5,2019-01-02 08:53:50.626524
1.0,21,"468,487,481",blueberry,683.5,2019-01-02 09:08:10.622802
1.0,20,"468,486,481",strawberry,682.5,2019-01-02 09:20:50.832522
0.5,11,"467,486,481",lemonade,682.0,2019-01-02 09:33:31.455498
0.5,-1,"467,486,481",water,681.5,2019-01-02 09:46:15.396013
1.0,11,"466,486,481",lemonade,680.5,2019-01-02 09:58:57.740946
0.5,11,"465,486,481",lemonade,680.0,2019-01-02 10:11:38.003520
1.0,20,"465,485,481",strawberry,679.0,2019-01-02 10:23:16.896327
0.5,-1,"465,485,481",water,678.5,2019-01-02 10:34:56.171795
0.5,-1,"465,485,481",water,678.0,2019-01-02 10:46:35.164906
0.5,20,"465,484,481",strawberry,677.5,2019-01-02 10:58:13.949762
0.5,-1,"465,484,481",water,677.0,2019-01-02 11:09:52.919438
1.0,20,"465,483,481",strawberry,676.0,2019-01-02 11:20:57.886356
1.0,21,"465,483,480",blueberry,675.0,2019-01-02 11:32:02.902972
1.0,20,"465,482,480",strawberry,674.0,2019-01-02 11:43:08.846668
1.0,11,"464,482,480",lemonade,673.0,2019-01-02 11:54:14.369520
1.0,21,"464,482,479",blueberry,672.0,2019-01-02 12:05:19.631501
1.0,20,"464,481,479",strawberry,671.0,2019-01-02 12:16:14.753095
1.0,11,"463,481,479",lemonade,670.0,2019-01-02 12:27:09.117242
1.0,-1,"463,481,479",water,669.0,2019-01-02 12:38:03.423429
1.0,11,"462,481,479",lemonade,668.0,2019-01-02 12:48:57.582349
1.0,20,"462,480,479",strawberry,667.0,2019-01-02 12:59:51.744605
1.0,21,"462,480,478",blueberry,666.0,2019-01-02 13:10:46.516156
1.0,-1,"462,480,478",water,665.0,2019-01-02 13:21:54.320455
1.0,-1,"462,480,478",water,664.0,2019-01-02 13:33:01.058871
0.5,-1,"462,480,478",water,663.5,2019-01-02 13:44:11.043571
1.0,-1,"462,480,478",water,662.5,2019-01-02 13:55:17.563559
0.5,21,"462,480,477",blueberry,662.0,2019-01-02 14:06:23.111211
1.0,11,"461,480,477",lemonade,661.0,2019-01-02 14:18:03.993250
1.0,21,"461,480,476",blueberry,660.0,2019-01-02 14:29:45.615275
1.0,11,"460,480,476",lemonade,659.0,2019-01-02 14:41:24.777461
0.5,20,"460,479,476",strawberry,658.5,2019-01-02 14:53:03.841599
1.0,11,"459,479,476",lemonade,657.5,2019-01-02 15:04:43.076658
0.5,-1,"459,479,476",water,657.0,2019-01-02 15:17:23.703320
1.0,21,"459,479,475",blueberry,656.0,2019-01-02 15:30:07.021603
1.0,11,"458,479,475",lemonade,655.0,2019-01-02 15:42:48.470934
1.0,20,"458,478,475",strawberry,654.0,2019-01-02 15:55:34.483820
0.5,21,"458,478,474",blueberry,653.5,2019-01-02 16:08:15.047627
1.0,11,"457,478,474",lemonade,652.5,2019-01-02 16:22:34.230339
1.0,20,"457,477,474",strawberry,651.5,2019-01-02 16:36:55.068309
0.5,11,"456,477,474",lemonade,651.0,2019-01-02 16:51:13.985470
1.0,20,"456,476,474",strawberry,650.0,2019-01-02 17:05:33.155762
0.5,21,"456,476,473",blueberry,649.5,2019-01-02 17:22:24.385869
1.0,11,"455,476,473",lemonade,648.5,2019-01-02 17:39:15.598944
1.0,11,"454,476,473",lemonade,647.5,2019-01-02 17:56:06.796011
0.5,11,"453,476,473",lemonade,647.0,2019-01-02 18:13:00.681736
1.0,11,"452,476,473",lemonade,646.0,2019-01-02 18:33:49.608544
0.5,11,"451,476,473",lemonade,645.5,2019-01-02 18:54:39.736197
0.5,21,"451,476,472",blueberry,645.0,2019-01-02 19:15:29.175752
1.0,11,"450,476,472",lemonade,644.0,2019-01-02 19:42:45.728908
0.5,20,"450,475,472",strawberry,643.5,2019-01-02 20:10:00.117174
0.5,21,"450,475,471",blueberry,643.0,2019-01-02 20:48:13.304993
1.0,21,"450,475,470",blueberry,642.0,2019-01-02 21:26:27.928860
1.0,21,"450,475,469",blueberry,641.0,2019-01-02 22:24:52.103191
1.0,21,"450,475,468",blueberry,640.0,2019-01-03 00:02:45.000981
1.0,11,"449,475,468",lemonade,639.0,2019-01-03 03:51:45.404237
1.0,-1,"449,475,468",water,638.0,2019-01-03 04:50:05.745187
1.0,21,"449,475,467",blueberry,637.0,2019-01-03 05:28:19.388357
0.5,11,"448,475,467",lemonade,636.5,2019-01-03 05:55:40.611965
1.0,21,"448,475,466",blueberry,635.5,2019-01-03 06:22:53.810420
0.5,11,"447,475,466",lemonade,635.0,2019-01-03 06:43:44.899735
1.0,21,"447,475,465",blueberry,634.0,2019-01-03 07:04:36.876407
1.0,20,"447,474,465",strawberry,633.0,2019-01-03 07:21:28.874150
0.5,20,"447,473,465",strawberry,632.5,2019-01-03 07:38:19.832620
1.0,20,"447,472,465",strawberry,631.5,2019-01-03 07:55:11.700205
0.5,11,"446,472,465",lemonade,631.0,2019-01-03 08:12:07.008131
1.0,21,"446,472,464",blueberry,630.0,2019-01-03 08:26:28.648115
1.0,11,"445,472,464",lemonade,629.0,2019-01-03 08:40:47.653490
0.5,11,"444,472,464",lemonade,628.5,2019-01-03 08:55:06.282928
1.0,21,"444,472,463",blueberry,627.5,2019-01-03 09:09:25.509518
1.0,21,"444,472,462",blueberry,626.5,2019-01-03 09:22:05.904673
1.0,11,"443,472,462",lemonade,625.5,2019-01-03 09:34:46.958364
0.5,11,"442,472,462",lemonade,625.0,2019-01-03 09:47:27.156747
0.5,-1,"442,472,462",water,624.5,2019-01-03 10:00:08.079844
0.5,21,"442,472,461",blueberry,624.0,2019-01-03 10:11:47.860328
1.0,20,"442,471,461",strawberry,623.0,2019-01-03 10:23:28.485595
0.5,11,"441,471,461",lemonade,622.5,2019-01-03 10:35:08.453432
1.0,11,"440,471,461",lemonade,621.5,2019-01-03 10:46:47.544748
0.5,21,"440,471,460",blueberry,621.0,2019-01-03 10:58:27.138783
1.0,11,"439,471,460",lemonade,620.0,2019-01-03 11:10:07.432049
